Iteration,test_preds,estimated_params
77,"[np.float32(0.4684395), np.float32(-3.2657404), np.float32(-0.25717556), np.float32(2.6063576), np.float32(-0.3415852), np.float32(-1.5763339), np.float32(0.07410303), np.float32(0.449699), np.float32(-0.02565986), np.float32(-0.20761222), np.float32(0.369074), np.float32(-0.23796256), np.float32(0.04129061), np.float32(-0.2100521), np.float32(-0.17412198), np.float32(0.0058963895), np.float32(0.065509744), np.float32(0.0138698965), np.float32(0.06879006), np.float32(-0.025479585), np.float32(-0.074937455)]","[np.float32(1.039234), np.float32(1.2207506), np.float32(0.96096265), np.float32(1.2661567), np.float32(1.2593731), np.float32(1.1815584), np.float32(2.8416328), np.float32(2.185978), np.float32(1.2215205), np.float32(1.1766677)]"
78,"[np.float32(0.38047302), np.float32(-2.631242), np.float32(-0.31707942), np.float32(2.9231782), np.float32(-0.2749224), np.float32(-1.3266498), np.float32(-0.052106857), np.float32(0.38244337), np.float32(-0.055903584), np.float32(-0.18961099), np.float32(0.3288176), np.float32(-0.26074153), np.float32(0.046388544), np.float32(-0.21278772), np.float32(-0.20011078), np.float32(0.031118214), np.float32(0.03522727), np.float32(0.020884186), np.float32(0.093534954), np.float32(-0.026824266), np.float32(-0.07939498)]","[np.float32(1.1077412), np.float32(1.370101), np.float32(1.0806162), np.float32(1.3133876), np.float32(1.2965155), np.float32(1.1394262), np.float32(3.5804892), np.float32(1.8950827), np.float32(1.2362117), np.float32(1.1992253)]"
79,"[np.float32(0.41639638), np.float32(-2.9129286), np.float32(-0.49432725), np.float32(2.7032635), np.float32(-0.37952727), np.float32(-1.0827833), np.float32(0.020519078), np.float32(0.4009747), np.float32(-0.070974424), np.float32(-0.2291138), np.float32(0.2934556), np.float32(-0.2663247), np.float32(0.06351769), np.float32(-0.20515239), np.float32(-0.18107961), np.float32(0.018856674), np.float32(0.036226444), np.float32(0.0075562894), np.float32(0.07307248), np.float32(-0.007910959), np.float32(-0.07630552)]","[np.float32(1.069751), np.float32(1.4190844), np.float32(1.1272494), np.float32(1.4445508), np.float32(1.2581601), np.float32(1.1753536), np.float32(3.040928), np.float32(2.0270245), np.float32(1.2236466), np.float32(1.1345959)]"
80,"[np.float32(0.44426143), np.float32(-3.1149068), np.float32(-0.18300438), np.float32(2.801351), np.float32(-0.30016676), np.float32(-1.2639706), np.float32(0.024741739), np.float32(0.39369422), np.float32(-0.037307262), np.float32(-0.28091875), np.float32(0.3217389), np.float32(-0.25653267), np.float32(0.074562475), np.float32(-0.19933192), np.float32(-0.18355629), np.float32(0.019637287), np.float32(0.048249863), np.float32(0.004459262), np.float32(0.08172089), np.float32(-0.01824969), np.float32(-0.07011997)]","[np.float32(1.0475472), np.float32(1.3739974), np.float32(0.95893574), np.float32(1.4690449), np.float32(1.1970736), np.float32(1.1567886), np.float32(3.0537825), np.float32(2.0099702), np.float32(1.3261061), np.float32(1.0630648)]"
81,"[np.float32(0.3141405), np.float32(-3.001836), np.float32(3.1559205), np.float32(-0.65254366), np.float32(-0.04382725), np.float32(-0.5324622), np.float32(0.64579695), np.float32(0.06991029), np.float32(-0.01269035), np.float32(-0.18534392), np.float32(0.22499324), np.float32(-0.34912395), np.float32(0.028963208), np.float32(-0.04263121), np.float32(-0.12870035), np.float32(0.099986784), np.float32(-0.050428893), np.float32(-0.1217113), np.float32(0.02872972), np.float32(-0.009380281), np.float32(0.01106973)]","[np.float32(1.2546464), np.float32(1.2095871), np.float32(1.1392168), np.float32(1.2159914), np.float32(1.0901041), np.float32(1.2492499), np.float32(1.2725576), np.float32(1.169446), np.float32(2.684316), np.float32(1.8736125)]"
82,"[np.float32(0.28921083), np.float32(-2.8624368), np.float32(3.4323497), np.float32(-1.1125298), np.float32(-0.014268458), np.float32(-0.4886236), np.float32(0.71778977), np.float32(0.06353465), np.float32(-0.00040137768), np.float32(-0.04838308), np.float32(0.1999445), np.float32(-0.36670312), np.float32(0.026213273), np.float32(-0.036303744), np.float32(-0.08028826), np.float32(0.113037676), np.float32(-0.06288217), np.float32(-0.11113899), np.float32(0.017221399), np.float32(0.006016344), np.float32(0.05400674)]","[np.float32(1.2939334), np.float32(1.1963449), np.float32(1.5408806), np.float32(0.8588403), np.float32(0.988663), np.float32(1.4350274), np.float32(1.1843752), np.float32(1.107035), np.float32(2.2411911), np.float32(3.0534146)]"
83,"[np.float32(0.3363506), np.float32(-2.9939904), np.float32(3.3561268), np.float32(-0.5451615), np.float32(-0.28306043), np.float32(-0.61326045), np.float32(0.6570401), np.float32(0.098541215), np.float32(0.0022972375), np.float32(-0.050929904), np.float32(0.20996684), np.float32(-0.37692147), np.float32(0.0003491044), np.float32(-0.05720535), np.float32(-0.10226038), np.float32(0.07907879), np.float32(-0.056170464), np.float32(-0.10415588), np.float32(0.0011574551), np.float32(-0.011332393), np.float32(0.017198637)]","[np.float32(1.1541505), np.float32(1.1818627), np.float32(1.5522901), np.float32(0.85408854), np.float32(0.97932243), np.float32(1.3086678), np.float32(1.2708395), np.float32(1.2438732), np.float32(2.0855355), np.float32(2.9655392)]"
84,"[np.float32(0.22455443), np.float32(-2.3490415), np.float32(3.4455855), np.float32(-1.2226889), np.float32(-0.28381854), np.float32(-0.7308503), np.float32(0.6684175), np.float32(-0.003080979), np.float32(-0.0208098), np.float32(-0.051813148), np.float32(0.2147186), np.float32(-0.34218678), np.float32(0.007952943), np.float32(-0.028128356), np.float32(-0.07166545), np.float32(0.15133122), np.float32(-0.07064022), np.float32(-0.1350947), np.float32(-0.012656657), np.float32(0.009607822), np.float32(0.042128608)]","[np.float32(1.1824199), np.float32(1.144797), np.float32(1.3085717), np.float32(1.1175721), np.float32(1.167336), np.float32(1.4119959), np.float32(1.2337722), np.float32(1.1714222), np.float32(2.5865376), np.float32(3.0418093)]"
85,"[np.float32(0.23340516), np.float32(-2.3826268), np.float32(3.4494572), np.float32(-0.8329887), np.float32(-0.10521043), np.float32(-0.7533932), np.float32(0.5959209), np.float32(0.012535095), np.float32(-0.0015367866), np.float32(-0.112407476), np.float32(0.18600151), np.float32(-0.33922148), np.float32(0.03185235), np.float32(-0.042642742), np.float32(-0.078594014), np.float32(0.1362015), np.float32(-0.091127016), np.float32(-0.13059925), np.float32(-0.009701561), np.float32(0.0017951429), np.float32(0.02368325)]","[np.float32(1.2533517), np.float32(1.1623152), np.float32(1.1684403), np.float32(1.1800483), np.float32(1.0843723), np.float32(1.3954028), np.float32(1.2778314), np.float32(1.2652488), np.float32(2.7575176), np.float32(2.5840425)]"
86,"[np.float32(0.24549639), np.float32(-2.6163616), np.float32(3.3412402), np.float32(-1.3954173), np.float32(-0.027410328), np.float32(-0.51806223), np.float32(0.7159269), np.float32(0.015767649), np.float32(-0.018138334), np.float32(-0.09043075), np.float32(0.19238599), np.float32(-0.34313095), np.float32(0.022900246), np.float32(-0.03876476), np.float32(-0.087083235), np.float32(0.12790887), np.float32(-0.079644), np.float32(-0.12548745), np.float32(0.015318871), np.float32(0.0039359927), np.float32(0.049652874)]","[np.float32(1.3257705), np.float32(1.1838834), np.float32(1.6855061), np.float32(0.7458899), np.float32(1.0694015), np.float32(1.4889247), np.float32(1.1038195), np.float32(1.1535773), np.float32(2.4314392), np.float32(2.920107)]"
87,"[np.float32(0.2614784), np.float32(-2.562269), np.float32(3.6581955), np.float32(-0.8859775), np.float32(-0.14129306), np.float32(-0.82081854), np.float32(0.6492127), np.float32(0.03663616), np.float32(0.008277744), np.float32(-0.033459503), np.float32(0.22421113), np.float32(-0.3547933), np.float32(0.025398076), np.float32(-0.027110234), np.float32(-0.054078773), np.float32(0.14653815), np.float32(-0.07804701), np.float32(-0.12537917), np.float32(-0.003946889), np.float32(0.0056949556), np.float32(0.049183086)]","[np.float32(1.2646679), np.float32(1.0549963), np.float32(1.1746343), np.float32(1.1257024), np.float32(1.0200982), np.float32(1.4172791), np.float32(1.2684746), np.float32(1.2298902), np.float32(2.4901083), np.float32(3.1332862)]"
88,"[np.float32(0.24506667), np.float32(-2.4204214), np.float32(4.061324), np.float32(-0.841272), np.float32(-0.06133394), np.float32(-0.79865), np.float32(0.60783553), np.float32(-0.012797058), np.float32(0.0027163327), np.float32(-0.09631605), np.float32(0.2263269), np.float32(-0.32730472), np.float32(-0.024305478), np.float32(0.0072407126), np.float32(-0.049846828), np.float32(0.18884577), np.float32(-0.111518875), np.float32(-0.18514065), np.float32(0.00071652234), np.float32(-0.005744815), np.float32(0.048795998)]","[np.float32(1.2783273), np.float32(1.0900667), np.float32(1.5167485), np.float32(0.7454226), np.float32(1.0032282), np.float32(1.3257844), np.float32(1.2773802), np.float32(1.1845772), np.float32(3.0236866), np.float32(2.9973185)]"
89,"[np.float32(0.119479775), np.float32(-1.6298479), np.float32(4.4707685), np.float32(-1.3679152), np.float32(0.071106985), np.float32(-0.95122224), np.float32(0.5824433), np.float32(-0.09147012), np.float32(0.00047183037), np.float32(-0.058542483), np.float32(0.20559065), np.float32(-0.27205613), np.float32(-0.047665477), np.float32(0.042023987), np.float32(0.028061002), np.float32(0.27655548), np.float32(-0.18758091), np.float32(-0.24356768), np.float32(-0.025935395), np.float32(0.05906892), np.float32(0.10161184)]","[np.float32(1.4664376), np.float32(0.9659052), np.float32(1.5159532), np.float32(0.71911496), np.float32(1.0416392), np.float32(1.5236396), np.float32(1.1674927), np.float32(1.2788212), np.float32(4.155055), np.float32(3.5795834)]"
90,"[np.float32(0.17979898), np.float32(-1.9414339), np.float32(4.342512), np.float32(-0.9049654), np.float32(-0.19977629), np.float32(-0.7143549), np.float32(0.5757544), np.float32(-0.047268808), np.float32(0.0029135346), np.float32(-0.07269116), np.float32(0.22327149), np.float32(-0.2979198), np.float32(-0.04395631), np.float32(0.01953134), np.float32(-0.019896239), np.float32(0.22723123), np.float32(-0.14816287), np.float32(-0.21425131), np.float32(-0.030793864), np.float32(0.02206996), np.float32(0.07033086)]","[np.float32(1.3463911), np.float32(1.0125457), np.float32(1.3500923), np.float32(1.0366101), np.float32(1.0423586), np.float32(1.3096337), np.float32(1.2202926), np.float32(1.3215035), np.float32(3.6475909), np.float32(3.2049885)]"
91,"[np.float32(0.21983749), np.float32(-2.2778265), np.float32(3.9974084), np.float32(-0.88457644), np.float32(-0.0242863), np.float32(-0.6522377), np.float32(0.612723), np.float32(-0.006317526), np.float32(0.0063725114), np.float32(-0.045303345), np.float32(0.21238407), np.float32(-0.32967043), np.float32(-0.026903808), np.float32(-0.0058463216), np.float32(-0.059279233), np.float32(0.16996709), np.float32(-0.11004713), np.float32(-0.16785355), np.float32(-0.018981852), np.float32(-0.0005286932), np.float32(0.063322216)]","[np.float32(1.3127419), np.float32(1.1519744), np.float32(1.2338431), np.float32(1.1032499), np.float32(1.0471919), np.float32(1.3101641), np.float32(1.2268718), np.float32(1.2642826), np.float32(2.8042445), np.float32(3.4009209)]"
92,"[np.float32(0.3033558), np.float32(-2.9059763), np.float32(3.0918512), np.float32(-0.9314686), np.float32(-0.15700027), np.float32(-0.55073273), np.float32(0.6815118), np.float32(0.07509813), np.float32(-0.004810661), np.float32(-0.08881117), np.float32(0.18733534), np.float32(-0.36582905), np.float32(0.03701011), np.float32(-0.06131816), np.float32(-0.10499986), np.float32(0.085453), np.float32(-0.048244536), np.float32(-0.097328156), np.float32(0.0042723264), np.float32(0.0073536783), np.float32(0.02565369)]","[np.float32(1.1282852), np.float32(1.3130633), np.float32(1.1567146), np.float32(1.277529), np.float32(1.0958796), np.float32(1.361586), np.float32(1.2695435), np.float32(1.1201632), np.float32(2.282273), np.float32(2.5271616)]"
93,"[np.float32(0.2479766), np.float32(-2.4509187), np.float32(3.8454213), np.float32(-0.9683916), np.float32(-0.3517344), np.float32(-0.5501273), np.float32(0.65854204), np.float32(0.021602258), np.float32(-0.006515801), np.float32(-0.025093704), np.float32(0.2105089), np.float32(-0.34778917), np.float32(-0.034036957), np.float32(-0.01622212), np.float32(-0.063749515), np.float32(0.15140936), np.float32(-0.088702746), np.float32(-0.15299141), np.float32(-0.02252906), np.float32(0.0029261112), np.float32(0.050552934)]","[np.float32(1.1768126), np.float32(1.1666358), np.float32(1.5253077), np.float32(0.97162026), np.float32(1.038643), np.float32(1.320694), np.float32(1.2162465), np.float32(1.2123097), np.float32(2.5376866), np.float32(3.4439526)]"
94,"[np.float32(0.20642376), np.float32(-2.2096598), np.float32(4.134834), np.float32(-1.0567538), np.float32(-0.05296006), np.float32(-0.46436524), np.float32(0.61224055), np.float32(-0.029020876), np.float32(0.0034279227), np.float32(-0.11398987), np.float32(0.19132148), np.float32(-0.31697354), np.float32(-0.010018915), np.float32(0.016934365), np.float32(-0.035897672), np.float32(0.20660427), np.float32(-0.11987161), np.float32(-0.19921514), np.float32(-0.009200841), np.float32(0.021163315), np.float32(0.067260206)]","[np.float32(1.3608173), np.float32(1.1498425), np.float32(1.5179461), np.float32(0.92241126), np.float32(0.99411184), np.float32(1.3513329), np.float32(1.2174833), np.float32(1.1341705), np.float32(3.394392), np.float32(2.9033012)]"
95,"[np.float32(0.25466418), np.float32(-2.6596286), np.float32(3.59642), np.float32(-1.318124), np.float32(0.033962116), np.float32(-0.57414377), np.float32(0.70834684), np.float32(0.012451246), np.float32(-0.010186747), np.float32(-0.08221172), np.float32(0.21940945), np.float32(-0.33533528), np.float32(-0.0014278293), np.float32(-0.011660472), np.float32(-0.07865508), np.float32(0.15398593), np.float32(-0.073060736), np.float32(-0.14738294), np.float32(0.010514297), np.float32(0.00089234114), np.float32(0.06765024)]","[np.float32(1.2297509), np.float32(1.2530565), np.float32(1.1212567), np.float32(1.2112112), np.float32(1.1436018), np.float32(1.316908), np.float32(1.1888566), np.float32(1.0717926), np.float32(2.6971166), np.float32(2.8145287)]"
96,"[np.float32(0.21602052), np.float32(-2.3200102), np.float32(3.5514), np.float32(-0.9910761), np.float32(-0.09031452), np.float32(-0.4777227), np.float32(0.6411288), np.float32(0.022542939), np.float32(-0.028445303), np.float32(-0.027274199), np.float32(0.20416115), np.float32(-0.34939325), np.float32(-0.030709043), np.float32(-0.021965533), np.float32(-0.096791014), np.float32(0.13865654), np.float32(-0.08589722), np.float32(-0.13508895), np.float32(-0.01271184), np.float32(-0.005041003), np.float32(0.04320261)]","[np.float32(1.2955155), np.float32(1.22616), np.float32(1.6352142), np.float32(0.831873), np.float32(1.1244371), np.float32(1.2941166), np.float32(1.2391559), np.float32(1.1709644), np.float32(2.3399596), np.float32(3.411489)]"
97,"[np.float32(0.19621733), np.float32(-2.109398), np.float32(4.887636), np.float32(-1.3440759), np.float32(-0.16527033), np.float32(-0.5071279), np.float32(0.6440574), np.float32(-0.05306393), np.float32(0.014988273), np.float32(-0.06717522), np.float32(0.20425913), np.float32(-0.27147657), np.float32(-0.09021008), np.float32(0.061855435), np.float32(0.028381824), np.float32(0.2756221), np.float32(-0.17928426), np.float32(-0.27686536), np.float32(-0.03240055), np.float32(0.056200296), np.float32(0.12423891)]","[np.float32(1.3520627), np.float32(1.0471016), np.float32(1.5895257), np.float32(0.84996396), np.float32(0.9250922), np.float32(1.3566229), np.float32(1.0562094), np.float32(1.2464256), np.float32(4.1021323), np.float32(3.936133)]"
98,"[np.float32(0.23165697), np.float32(-2.4490485), np.float32(3.449072), np.float32(-1.3230944), np.float32(-0.3083078), np.float32(-0.6545862), np.float32(0.7130101), np.float32(0.029730543), np.float32(-0.019199848), np.float32(0.017300442), np.float32(0.20619488), np.float32(-0.35337713), np.float32(-0.009634137), np.float32(-0.039535), np.float32(-0.06343132), np.float32(0.13295043), np.float32(-0.072301), np.float32(-0.11700645), np.float32(-0.019217182), np.float32(0.017466992), np.float32(0.056230724)]","[np.float32(1.1218396), np.float32(1.230195), np.float32(1.180661), np.float32(1.3072517), np.float32(1.1721604), np.float32(1.400546), np.float32(1.1885242), np.float32(1.189974), np.float32(2.2739844), np.float32(3.5506394)]"
99,"[np.float32(0.20407726), np.float32(-2.1588826), np.float32(4.369158), np.float32(-1.2888064), np.float32(-0.34499985), np.float32(-0.66798985), np.float32(0.65526164), np.float32(-0.05431688), np.float32(0.0051783323), np.float32(-0.09805258), np.float32(0.21011387), np.float32(-0.29163155), np.float32(-0.03784682), np.float32(0.009399295), np.float32(-0.0041214824), np.float32(0.2197033), np.float32(-0.15970151), np.float32(-0.21463823), np.float32(-0.018233066), np.float32(0.029857635), np.float32(0.0789997)]","[np.float32(1.2839373), np.float32(0.9985719), np.float32(1.6286147), np.float32(0.8187622), np.float32(0.9804627), np.float32(1.4264877), np.float32(1.09296), np.float32(1.2832334), np.float32(3.6441875), np.float32(3.247774)]"
100,"[np.float32(0.2046572), np.float32(-2.2757027), np.float32(4.1065893), np.float32(-1.4408205), np.float32(-0.12261224), np.float32(-0.7725975), np.float32(0.69342846), np.float32(-0.03520921), np.float32(-0.014364958), np.float32(-0.03175596), np.float32(0.22068566), np.float32(-0.31226847), np.float32(-0.05470133), np.float32(0.009829983), np.float32(-0.027436823), np.float32(0.2032994), np.float32(-0.13178274), np.float32(-0.18920052), np.float32(-0.0076125944), np.float32(0.008690476), np.float32(0.08090338)]","[np.float32(1.2715225), np.float32(1.0785241), np.float32(1.6583695), np.float32(0.67247266), np.float32(1.0538869), np.float32(1.4362874), np.float32(1.1059833), np.float32(1.209498), np.float32(2.9408529), np.float32(3.753145)]"
