Iteration,test_preds,estimated_params
77,"[np.float32(0.54322076), np.float32(-4.2864766), np.float32(0.2154184), np.float32(0.7592517), np.float32(-0.15833126), np.float32(-0.8594254), np.float32(0.5397495), np.float32(0.36833093), np.float32(-0.07988323), np.float32(-0.24348986), np.float32(0.27251798), np.float32(-0.3170673), np.float32(0.053149372), np.float32(-0.1468004), np.float32(-0.19268145), np.float32(-0.02949667), np.float32(0.022228904), np.float32(-0.035986364), np.float32(0.027693514), np.float32(0.002103217), np.float32(-0.057931665)]","[np.float32(1.1637222), np.float32(1.1989292), np.float32(0.9743618), np.float32(1.3580537), np.float32(1.2559139), np.float32(1.2268966), np.float32(1.4232519), np.float32(1.7104988), np.float32(1.3140621), np.float32(1.1985763)]"
78,"[np.float32(0.46970752), np.float32(-3.3507829), np.float32(0.010457188), np.float32(2.4281793), np.float32(-0.37817842), np.float32(-1.0290049), np.float32(0.15730652), np.float32(0.37578037), np.float32(-0.06992352), np.float32(-0.24432474), np.float32(0.28041744), np.float32(-0.31704915), np.float32(0.07158594), np.float32(-0.18372269), np.float32(-0.19227657), np.float32(0.015637785), np.float32(0.02259209), np.float32(0.002474159), np.float32(0.0726625), np.float32(-0.018320873), np.float32(-0.09859644)]","[np.float32(1.1207607), np.float32(1.262286), np.float32(1.1119734), np.float32(1.350408), np.float32(1.1611451), np.float32(1.1511204), np.float32(2.7262185), np.float32(1.7587552), np.float32(1.2849371), np.float32(1.1611474)]"
79,"[np.float32(0.6625939), np.float32(-5.2209053), np.float32(0.574898), np.float32(0.2609381), np.float32(-0.0874126), np.float32(-0.43098116), np.float32(0.71176076), np.float32(0.41399527), np.float32(-0.08027001), np.float32(-0.22146375), np.float32(0.24215049), np.float32(-0.3882805), np.float32(0.07269112), np.float32(-0.08163306), np.float32(-0.15672778), np.float32(0.033781745), np.float32(0.053209018), np.float32(-0.046754494), np.float32(0.08100071), np.float32(0.015840478), np.float32(-0.062375244)]","[np.float32(1.1452185), np.float32(1.2215681), np.float32(1.4703568), np.float32(0.8307828), np.float32(1.0071081), np.float32(1.2720597), np.float32(1.4440433), np.float32(1.0618635), np.float32(1.1916431), np.float32(1.2885269)]"
80,"[np.float32(0.670094), np.float32(-5.4183707), np.float32(0.026461393), np.float32(-0.36180592), np.float32(-0.1407192), np.float32(-0.21606028), np.float32(0.8308294), np.float32(0.41770232), np.float32(-0.08958723), np.float32(-0.28188634), np.float32(0.21928197), np.float32(-0.3189293), np.float32(0.07606818), np.float32(-0.1329123), np.float32(-0.15785547), np.float32(-0.0103704035), np.float32(-0.0019812807), np.float32(-0.06936365), np.float32(0.07533962), np.float32(0.024064653), np.float32(-0.02213497)]","[np.float32(1.1905578), np.float32(1.227659), np.float32(1.2313101), np.float32(1.1970949), np.float32(1.106171), np.float32(1.3642387), np.float32(1.0608503), np.float32(1.2809916), np.float32(1.2139555), np.float32(1.1344167)]"
81,"[np.float32(0.57292), np.float32(-4.7524137), np.float32(0.9181131), np.float32(-0.31084073), np.float32(-0.326172), np.float32(-0.4196397), np.float32(0.754026), np.float32(0.29691404), np.float32(-0.08208655), np.float32(-0.259739), np.float32(0.2375325), np.float32(-0.37255442), np.float32(0.06676614), np.float32(-0.081309974), np.float32(-0.17400078), np.float32(0.0359544), np.float32(0.060952943), np.float32(-0.052938282), np.float32(0.06887732), np.float32(0.016436905), np.float32(-0.044707328)]","[np.float32(0.928885), np.float32(1.404104), np.float32(1.1292897), np.float32(1.2979399), np.float32(1.1814251), np.float32(1.2407311), np.float32(1.4635903), np.float32(0.9158915), np.float32(1.4820751), np.float32(1.2699593)]"
82,"[np.float32(0.34551454), np.float32(-3.3106992), np.float32(2.7033129), np.float32(-0.81384116), np.float32(-0.1238523), np.float32(-0.46692657), np.float32(0.71357244), np.float32(0.11845474), np.float32(-0.03959003), np.float32(-0.15780613), np.float32(0.24235708), np.float32(-0.36708698), np.float32(0.04251148), np.float32(-0.047913045), np.float32(-0.13586839), np.float32(0.09477932), np.float32(-0.013772136), np.float32(-0.08365462), np.float32(0.03869037), np.float32(-0.002504751), np.float32(0.0079368055)]","[np.float32(1.1447275), np.float32(1.2833141), np.float32(1.0900729), np.float32(1.3415401), np.float32(1.1502516), np.float32(1.2628198), np.float32(1.3543566), np.float32(0.9836701), np.float32(2.3335695), np.float32(1.8034751)]"
83,"[np.float32(0.7179605), np.float32(-5.6441317), np.float32(-0.9888474), np.float32(-0.022715628), np.float32(0.050835013), np.float32(-0.2207678), np.float32(0.79279995), np.float32(0.6487762), np.float32(-0.15544024), np.float32(-0.15090036), np.float32(0.20158072), np.float32(-0.33582985), np.float32(0.049721256), np.float32(-0.12143907), np.float32(-0.15515876), np.float32(0.0013807938), np.float32(0.029581115), np.float32(-0.080109775), np.float32(0.07699108), np.float32(0.055236757), np.float32(-0.05901904)]","[np.float32(1.2464395), np.float32(1.298632), np.float32(1.6836625), np.float32(0.74030685), np.float32(1.200163), np.float32(1.3643785), np.float32(1.2387722), np.float32(1.1766198), np.float32(0.73307765), np.float32(1.4178168)]"
84,"[np.float32(0.7442565), np.float32(-5.9421186), np.float32(-0.3052675), np.float32(-0.3205201), np.float32(0.049704894), np.float32(-0.23908067), np.float32(0.84744483), np.float32(0.50384784), np.float32(-0.10968197), np.float32(-0.3261553), np.float32(0.20057982), np.float32(-0.31528485), np.float32(0.07281038), np.float32(-0.09977622), np.float32(-0.14172502), np.float32(0.023513332), np.float32(0.02581036), np.float32(-0.0987293), np.float32(0.10869284), np.float32(0.034509778), np.float32(-0.04344538)]","[np.float32(1.075649), np.float32(1.3947939), np.float32(1.5735979), np.float32(0.747511), np.float32(1.0532372), np.float32(1.3808072), np.float32(1.2747923), np.float32(0.90570533), np.float32(1.133453), np.float32(1.0215908)]"
85,"[np.float32(0.5695081), np.float32(-4.8114495), np.float32(0.9585832), np.float32(-0.51472974), np.float32(-0.21256262), np.float32(-0.2851873), np.float32(0.7912108), np.float32(0.27924594), np.float32(-0.07585457), np.float32(-0.29266497), np.float32(0.22651705), np.float32(-0.36086658), np.float32(0.087703064), np.float32(-0.09025478), np.float32(-0.17074475), np.float32(0.031265102), np.float32(0.03888957), np.float32(-0.05573857), np.float32(0.08217415), np.float32(0.013029337), np.float32(-0.031151563)]","[np.float32(1.0655233), np.float32(1.3269173), np.float32(1.2530798), np.float32(1.1794869), np.float32(1.1081606), np.float32(1.317178), np.float32(1.2503647), np.float32(1.021924), np.float32(1.572596), np.float32(1.2139678)]"
86,"[np.float32(0.40644783), np.float32(-3.8709116), np.float32(1.945077), np.float32(-0.6995921), np.float32(-0.053506434), np.float32(-0.59014416), np.float32(0.76443386), np.float32(0.2652732), np.float32(-0.06984061), np.float32(-0.062092908), np.float32(0.235032), np.float32(-0.3963763), np.float32(0.03332891), np.float32(-0.08846223), np.float32(-0.17153728), np.float32(0.029695556), np.float32(0.016102724), np.float32(-0.021219656), np.float32(0.040819313), np.float32(-0.009704307), np.float32(-0.002282329)]","[np.float32(1.188744), np.float32(1.2197301), np.float32(1.5589699), np.float32(0.7639898), np.float32(1.115918), np.float32(1.350808), np.float32(1.2145228), np.float32(1.168196), np.float32(1.3440124), np.float32(2.3227792)]"
87,"[np.float32(0.40422466), np.float32(-3.6308455), np.float32(2.4692192), np.float32(-0.4557862), np.float32(-0.3279986), np.float32(-0.38768864), np.float32(0.701162), np.float32(0.1895815), np.float32(-0.040764093), np.float32(-0.13414556), np.float32(0.2163098), np.float32(-0.38642475), np.float32(0.022521954), np.float32(-0.07929686), np.float32(-0.1522358), np.float32(0.050457753), np.float32(-0.014886774), np.float32(-0.0519837), np.float32(0.01644924), np.float32(-0.013215676), np.float32(-0.0105829835)]","[np.float32(1.0503421), np.float32(1.3271152), np.float32(1.1233368), np.float32(1.4120111), np.float32(1.1129386), np.float32(1.191349), np.float32(1.2867116), np.float32(1.1688358), np.float32(1.9978898), np.float32(1.8595648)]"
88,"[np.float32(0.46298546), np.float32(-4.0456996), np.float32(2.018057), np.float32(-0.62839586), np.float32(-0.21290874), np.float32(-0.49179032), np.float32(0.73088974), np.float32(0.17235677), np.float32(-0.03228259), np.float32(-0.25521505), np.float32(0.21096696), np.float32(-0.36712942), np.float32(0.07764873), np.float32(-0.07735956), np.float32(-0.15556557), np.float32(0.04423166), np.float32(0.023121525), np.float32(-0.067968465), np.float32(0.05451339), np.float32(0.015934557), np.float32(-0.015696928)]","[np.float32(1.0442594), np.float32(1.322689), np.float32(1.0758014), np.float32(1.3078961), np.float32(1.0785265), np.float32(1.3268011), np.float32(1.288309), np.float32(1.0540087), np.float32(2.045626), np.float32(1.386317)]"
89,"[np.float32(0.32128483), np.float32(-3.0639877), np.float32(2.6695988), np.float32(-0.6219747), np.float32(-0.14863612), np.float32(-0.48384705), np.float32(0.64644617), np.float32(0.11329433), np.float32(-0.0422927), np.float32(-0.12801227), np.float32(0.20989692), np.float32(-0.36799294), np.float32(0.014066767), np.float32(-0.05972846), np.float32(-0.15176065), np.float32(0.07937927), np.float32(-0.025187653), np.float32(-0.080324665), np.float32(0.007989552), np.float32(-0.0049230456), np.float32(-0.00263381)]","[np.float32(1.1386721), np.float32(1.3343375), np.float32(1.0913029), np.float32(1.3742758), np.float32(1.1944573), np.float32(1.213224), np.float32(1.3101757), np.float32(1.1799778), np.float32(2.1823494), np.float32(2.0622997)]"
90,"[np.float32(0.6284977), np.float32(-5.12366), np.float32(0.6109091), np.float32(-0.27355713), np.float32(-0.18446358), np.float32(-0.30362996), np.float32(0.8052809), np.float32(0.42360932), np.float32(-0.081427515), np.float32(-0.15011708), np.float32(0.20925586), np.float32(-0.38393205), np.float32(0.038840152), np.float32(-0.11948471), np.float32(-0.16980635), np.float32(-0.010971367), np.float32(0.027826436), np.float32(-0.037482888), np.float32(0.0607709), np.float32(0.008829825), np.float32(-0.039345086)]","[np.float32(1.0413352), np.float32(1.3695705), np.float32(1.462079), np.float32(0.9448215), np.float32(1.1068848), np.float32(1.2873151), np.float32(1.2254635), np.float32(1.1230677), np.float32(1.0807729), np.float32(1.5258205)]"
91,"[np.float32(0.54957706), np.float32(-4.6361346), np.float32(1.3882296), np.float32(-0.28496057), np.float32(-0.14980142), np.float32(-0.43357313), np.float32(0.74703425), np.float32(0.28351212), np.float32(-0.06939277), np.float32(-0.24838278), np.float32(0.243131), np.float32(-0.3860511), np.float32(0.053162217), np.float32(-0.07527152), np.float32(-0.18505757), np.float32(0.028037727), np.float32(0.04833926), np.float32(-0.05808507), np.float32(0.08136206), np.float32(-0.00018131733), np.float32(-0.04067824)]","[np.float32(1.0487065), np.float32(1.3246979), np.float32(1.5175695), np.float32(0.82190067), np.float32(1.0784706), np.float32(1.2423067), np.float32(1.4226319), np.float32(0.92079324), np.float32(1.5638657), np.float32(1.3851142)]"
92,"[np.float32(0.42713392), np.float32(-3.9128413), np.float32(2.1570797), np.float32(-0.6827389), np.float32(-0.15126285), np.float32(-0.7637962), np.float32(0.7702178), np.float32(0.25270057), np.float32(-0.052232057), np.float32(-0.03105171), np.float32(0.24355458), np.float32(-0.40831482), np.float32(0.017292988), np.float32(-0.08042), np.float32(-0.15345794), np.float32(0.03349106), np.float32(0.030316764), np.float32(-0.036343843), np.float32(0.04655748), np.float32(-0.005473137), np.float32(-0.0067095757)]","[np.float32(1.0689379), np.float32(1.2410961), np.float32(1.5235224), np.float32(0.7417828), np.float32(1.1020051), np.float32(1.3424133), np.float32(1.302974), np.float32(1.0892093), np.float32(1.4000437), np.float32(2.3733218)]"
93,"[np.float32(0.32630667), np.float32(-3.0980506), np.float32(2.5711577), np.float32(-0.8066238), np.float32(-0.15524405), np.float32(-0.44307864), np.float32(0.69514245), np.float32(0.13171896), np.float32(-0.027685553), np.float32(-0.04816296), np.float32(0.19481911), np.float32(-0.3827142), np.float32(0.036402356), np.float32(-0.08129671), np.float32(-0.13212274), np.float32(0.055611297), np.float32(-0.024982564), np.float32(-0.057149924), np.float32(0.002950972), np.float32(0.007898733), np.float32(0.01471898)]","[np.float32(1.1541556), np.float32(1.332758), np.float32(1.1685483), np.float32(1.3423038), np.float32(1.149361), np.float32(1.3412869), np.float32(1.2900655), np.float32(1.1354963), np.float32(1.8739697), np.float32(2.5091202)]"
94,"[np.float32(0.3164369), np.float32(-3.1360621), np.float32(2.8251243), np.float32(-1.0656587), np.float32(-0.047661945), np.float32(-0.41774386), np.float32(0.7072435), np.float32(0.07771914), np.float32(-0.022123411), np.float32(-0.18726407), np.float32(0.18115067), np.float32(-0.35127264), np.float32(0.05243726), np.float32(-0.06582576), np.float32(-0.1283823), np.float32(0.08198708), np.float32(-0.043356817), np.float32(-0.09352611), np.float32(0.026955847), np.float32(0.0058033317), np.float32(0.017440274)]","[np.float32(1.2044526), np.float32(1.3121789), np.float32(1.1531953), np.float32(1.2991363), np.float32(1.116637), np.float32(1.3587332), np.float32(1.1796877), np.float32(1.1075318), np.float32(2.5166693), np.float32(1.8039757)]"
95,"[np.float32(0.45672685), np.float32(-4.063525), np.float32(1.6776558), np.float32(-0.61969423), np.float32(-0.009477332), np.float32(-0.40185672), np.float32(0.73536325), np.float32(0.21390575), np.float32(-0.0664262), np.float32(-0.21063662), np.float32(0.22197652), np.float32(-0.37411767), np.float32(0.02575643), np.float32(-0.08253515), np.float32(-0.20850071), np.float32(0.014025599), np.float32(0.024640152), np.float32(-0.067075975), np.float32(0.06326284), np.float32(-0.0028280318), np.float32(-0.022477202)]","[np.float32(1.187989), np.float32(1.310734), np.float32(1.526122), np.float32(0.83524626), np.float32(1.1750361), np.float32(1.2527863), np.float32(1.2052033), np.float32(1.1222478), np.float32(1.7454528), np.float32(1.5307508)]"
96,"[np.float32(0.614254), np.float32(-5.077877), np.float32(0.57057357), np.float32(-0.281752), np.float32(0.16496664), np.float32(-0.5204098), np.float32(0.78889483), np.float32(0.38569808), np.float32(-0.083564684), np.float32(-0.18895993), np.float32(0.24581021), np.float32(-0.3625273), np.float32(0.042834386), np.float32(-0.10019323), np.float32(-0.18903133), np.float32(0.0039320067), np.float32(0.029143069), np.float32(-0.046803147), np.float32(0.08206503), np.float32(0.0006716177), np.float32(-0.032341093)]","[np.float32(1.2768284), np.float32(1.1851082), np.float32(1.5162793), np.float32(0.6957033), np.float32(1.1126736), np.float32(1.324156), np.float32(1.153865), np.float32(1.2219805), np.float32(1.1782858), np.float32(1.3899388)]"
97,"[np.float32(0.4418407), np.float32(-3.891848), np.float32(1.6101174), np.float32(-0.15716016), np.float32(-0.16095135), np.float32(-0.4236446), np.float32(0.66254646), np.float32(0.25962394), np.float32(-0.060567215), np.float32(-0.17460197), np.float32(0.21684098), np.float32(-0.39324844), np.float32(0.08014344), np.float32(-0.099095374), np.float32(-0.18682912), np.float32(0.011086568), np.float32(0.023577446), np.float32(-0.032983005), np.float32(0.043119136), np.float32(0.0055873916), np.float32(-0.032633767)]","[np.float32(1.2256036), np.float32(1.206467), np.float32(1.1899754), np.float32(1.2758062), np.float32(1.090407), np.float32(1.2988), np.float32(1.3516488), np.float32(1.2075919), np.float32(1.6566362), np.float32(1.5923314)]"
98,"[np.float32(0.25867385), np.float32(-2.6248746), np.float32(3.2556622), np.float32(-0.83149487), np.float32(-0.17653526), np.float32(-0.43824974), np.float32(0.6256851), np.float32(0.016120642), np.float32(-0.01894717), np.float32(-0.19665672), np.float32(0.21309105), np.float32(-0.33954972), np.float32(0.043282926), np.float32(-0.032344922), np.float32(-0.10875036), np.float32(0.13332318), np.float32(-0.060962908), np.float32(-0.13460091), np.float32(0.016474998), np.float32(0.0067136884), np.float32(0.013360262)]","[np.float32(1.2994443), np.float32(1.1587201), np.float32(1.1841265), np.float32(1.3321542), np.float32(1.1156079), np.float32(1.2981333), np.float32(1.2480581), np.float32(1.179537), np.float32(2.9682045), np.float32(1.8763335)]"
99,"[np.float32(0.42994067), np.float32(-3.9582734), np.float32(2.2326405), np.float32(-1.0078131), np.float32(0.01705569), np.float32(-0.7531739), np.float32(0.7887033), np.float32(0.18824266), np.float32(-0.0520394), np.float32(-0.13231006), np.float32(0.21656758), np.float32(-0.3693975), np.float32(0.0077471808), np.float32(-0.07317828), np.float32(-0.15879777), np.float32(0.05248096), np.float32(0.001878595), np.float32(-0.058483645), np.float32(0.048561864), np.float32(-0.010135427), np.float32(0.0028904527)]","[np.float32(0.9572757), np.float32(1.443423), np.float32(1.0925106), np.float32(1.0762031), np.float32(1.2289516), np.float32(1.2686943), np.float32(1.3078749), np.float32(0.9443122), np.float32(1.9302032), np.float32(1.7667526)]"
100,"[np.float32(0.43766183), np.float32(-3.897065), np.float32(1.9749371), np.float32(-0.5671354), np.float32(-0.1477055), np.float32(-0.49433184), np.float32(0.7348546), np.float32(0.20944452), np.float32(-0.038972065), np.float32(-0.16343409), np.float32(0.23519106), np.float32(-0.38086227), np.float32(0.077816956), np.float32(-0.08917679), np.float32(-0.1625418), np.float32(0.028785989), np.float32(0.014464358), np.float32(-0.044409953), np.float32(0.049525343), np.float32(0.008034408), np.float32(-0.0069051683)]","[np.float32(1.2214195), np.float32(1.1585691), np.float32(1.1394078), np.float32(1.2532165), np.float32(1.0774491), np.float32(1.357726), np.float32(1.2303666), np.float32(1.182763), np.float32(1.8248656), np.float32(1.6808031)]"
