Iteration,test_preds,estimated_params
77,"[np.float32(2.2992811), np.float32(-8.498915), np.float32(-3.6140757), np.float32(3.4248526), np.float32(-0.378191), np.float32(-3.5435858), np.float32(-0.07453334), np.float32(0.2790237), np.float32(-0.005875826), np.float32(0.01120723), np.float32(-0.40244234), np.float32(-0.37763333), np.float32(0.06718457), np.float32(0.09507689), np.float32(-0.16137284), np.float32(-0.026616115), np.float32(0.15934211), np.float32(0.11009598), np.float32(-0.11618765), np.float32(0.10506585), np.float32(0.006209865)]","[np.float32(1.0153732), np.float32(0.9847553), np.float32(0.99328685), np.float32(1.0245122), np.float32(1.0266508), np.float32(0.969836), np.float32(1.8678178), np.float32(2.4407058), np.float32(1.013109), np.float32(0.992412)]"
78,"[np.float32(2.312314), np.float32(-8.5865345), np.float32(-3.6918612), np.float32(3.2728176), np.float32(-0.35389745), np.float32(-3.5087676), np.float32(-0.04486966), np.float32(0.29380995), np.float32(0.0011274964), np.float32(0.040850125), np.float32(-0.37570608), np.float32(-0.40586752), np.float32(0.07234657), np.float32(0.10886291), np.float32(-0.16214314), np.float32(-0.0036224797), np.float32(0.13671064), np.float32(0.11494802), np.float32(-0.0969331), np.float32(0.10641943), np.float32(0.012711402)]","[np.float32(1.0168941), np.float32(0.98340726), np.float32(0.996565), np.float32(1.0233088), np.float32(1.0233808), np.float32(0.9750707), np.float32(1.9747862), np.float32(2.08757), np.float32(1.0185012), np.float32(0.98903877)]"
79,"[np.float32(2.339672), np.float32(-8.7435055), np.float32(-3.807977), np.float32(3.0524995), np.float32(-0.36785197), np.float32(-3.4885743), np.float32(-0.062327057), np.float32(0.2864891), np.float32(0.0056624115), np.float32(0.041650146), np.float32(-0.41698235), np.float32(-0.3668961), np.float32(0.06606445), np.float32(0.10293296), np.float32(-0.15725276), np.float32(-0.024642054), np.float32(0.16621834), np.float32(0.09797485), np.float32(-0.10417439), np.float32(0.100765765), np.float32(0.0034072064)]","[np.float32(1.0192231), np.float32(0.9815572), np.float32(0.9978549), np.float32(1.0181398), np.float32(1.0247025), np.float32(0.9741706), np.float32(1.5870795), np.float32(2.486821), np.float32(1.0149721), np.float32(0.9902349)]"
80,"[np.float32(2.3828728), np.float32(-8.99353), np.float32(-4.0311356), np.float32(2.6148667), np.float32(-0.3020227), np.float32(-3.3857102), np.float32(0.0057787597), np.float32(0.31360963), np.float32(0.0018600076), np.float32(0.092812076), np.float32(-0.33063328), np.float32(-0.4461097), np.float32(0.079392254), np.float32(0.13252547), np.float32(-0.1629971), np.float32(0.039938256), np.float32(0.106478095), np.float32(0.109276265), np.float32(-0.060856357), np.float32(0.10317807), np.float32(0.014828287)]","[np.float32(1.0287324), np.float32(0.96967024), np.float32(1.0071625), np.float32(1.0130866), np.float32(1.0180631), np.float32(0.97790587), np.float32(1.8373889), np.float32(1.6838393), np.float32(1.0226353), np.float32(0.98285776)]"
81,"[np.float32(1.9547313), np.float32(-6.431546), np.float32(-8.306934), np.float32(-1.5817733), np.float32(-0.12914896), np.float32(-2.886393), np.float32(-0.04160084), np.float32(0.40029958), np.float32(-0.17379187), np.float32(0.13459373), np.float32(-0.023159891), np.float32(-0.5329946), np.float32(0.07789709), np.float32(0.2918563), np.float32(-0.11932942), np.float32(0.15254565), np.float32(0.05729735), np.float32(-0.07281238), np.float32(0.17202021), np.float32(0.09022589), np.float32(-0.0831946)]","[np.float32(1.0641438), np.float32(0.95713514), np.float32(0.9640704), np.float32(1.0877115), np.float32(1.0167797), np.float32(0.96865565), np.float32(0.9164292), np.float32(1.119696), np.float32(2.083077), np.float32(1.9001478)]"
82,"[np.float32(1.9318417), np.float32(-6.288283), np.float32(-8.3835945), np.float32(-1.6109171), np.float32(-0.12860203), np.float32(-2.886055), np.float32(-0.034534723), np.float32(0.4035687), np.float32(-0.17714871), np.float32(0.13539276), np.float32(-0.01166302), np.float32(-0.5273329), np.float32(0.083348066), np.float32(0.2962143), np.float32(-0.10936019), np.float32(0.1507175), np.float32(0.055856526), np.float32(-0.07531977), np.float32(0.17437142), np.float32(0.092406526), np.float32(-0.08651973)]","[np.float32(1.0611987), np.float32(0.9605207), np.float32(0.9655675), np.float32(1.0887203), np.float32(1.0159113), np.float32(0.97237194), np.float32(0.9181201), np.float32(1.1181436), np.float32(2.0888202), np.float32(2.0186267)]"
83,"[np.float32(1.8757997), np.float32(-5.9350424), np.float32(-8.560674), np.float32(-1.6703998), np.float32(-0.13409674), np.float32(-2.8853981), np.float32(-0.08637659), np.float32(0.41734877), np.float32(-0.17411758), np.float32(0.13260506), np.float32(0.008383691), np.float32(-0.5203506), np.float32(0.10596207), np.float32(0.29542184), np.float32(-0.07779741), np.float32(0.14676085), np.float32(0.04759586), np.float32(-0.08336225), np.float32(0.18017678), np.float32(0.102074355), np.float32(-0.08787508)]","[np.float32(1.0601248), np.float32(0.96117026), np.float32(0.9674268), np.float32(1.0831028), np.float32(1.0088838), np.float32(0.9797085), np.float32(0.9159367), np.float32(1.1208417), np.float32(2.3578885), np.float32(2.011343)]"
84,"[np.float32(1.7784319), np.float32(-5.373662), np.float32(-8.8556), np.float32(-1.7791419), np.float32(-0.1343075), np.float32(-2.8813481), np.float32(-0.08615583), np.float32(0.43078518), np.float32(-0.18318471), np.float32(0.13093689), np.float32(0.042566836), np.float32(-0.50306827), np.float32(0.14560041), np.float32(0.30012488), np.float32(-0.02547849), np.float32(0.13951392), np.float32(0.03991048), np.float32(-0.094676256), np.float32(0.19246337), np.float32(0.11481343), np.float32(-0.09812628)]","[np.float32(1.0563452), np.float32(0.96408045), np.float32(0.95977443), np.float32(1.0927236), np.float32(1.0143228), np.float32(0.97103804), np.float32(0.91644615), np.float32(1.1225381), np.float32(2.5680418), np.float32(2.3161263)]"
85,"[np.float32(2.0376725), np.float32(-6.9528723), np.float32(-8.031183), np.float32(-1.4805442), np.float32(-0.12842989), np.float32(-2.8857632), np.float32(-0.042334422), np.float32(0.3870083), np.float32(-0.1660653), np.float32(0.13320681), np.float32(-0.061476767), np.float32(-0.5499166), np.float32(0.06067794), np.float32(0.2790025), np.float32(-0.15155709), np.float32(0.15893742), np.float32(0.06421466), np.float32(-0.06316972), np.float32(0.16419867), np.float32(0.08123818), np.float32(-0.073390685)]","[np.float32(1.0660045), np.float32(0.953779), np.float32(0.96578425), np.float32(1.0879936), np.float32(1.0191169), np.float32(0.9691327), np.float32(0.91823304), np.float32(1.1140853), np.float32(1.9364378), np.float32(1.6712803)]"
86,"[np.float32(1.9414806), np.float32(-6.3487325), np.float32(-8.341588), np.float32(-1.5882188), np.float32(-0.13442564), np.float32(-2.8867803), np.float32(-0.09262222), np.float32(0.4068437), np.float32(-0.16677102), np.float32(0.13135707), np.float32(-0.02400446), np.float32(-0.53576106), np.float32(0.088745296), np.float32(0.28496265), np.float32(-0.10788193), np.float32(0.15247634), np.float32(0.053103164), np.float32(-0.074901044), np.float32(0.17225206), np.float32(0.09382817), np.float32(-0.07876183)]","[np.float32(1.0648516), np.float32(0.9563329), np.float32(0.963687), np.float32(1.0896127), np.float32(1.0166), np.float32(0.97136295), np.float32(0.9161935), np.float32(1.1208677), np.float32(2.2592623), np.float32(1.7481911)]"
87,"[np.float32(1.8537053), np.float32(-5.8031545), np.float32(-8.628111), np.float32(-1.6941726), np.float32(-0.1352086), np.float32(-2.8848076), np.float32(-0.09722152), np.float32(0.42148718), np.float32(-0.17429541), np.float32(0.13177781), np.float32(0.015845627), np.float32(-0.51721), np.float32(0.11495647), np.float32(0.29557228), np.float32(-0.06579892), np.float32(0.14509831), np.float32(0.045003578), np.float32(-0.08634359), np.float32(0.18292469), np.float32(0.105585635), np.float32(-0.0894358)]","[np.float32(1.0604838), np.float32(0.96269274), np.float32(0.9657058), np.float32(1.0872477), np.float32(1.0103288), np.float32(0.97785395), np.float32(0.91592866), np.float32(1.1232951), np.float32(2.4381993), np.float32(2.0344586)]"
88,"[np.float32(2.0488944), np.float32(-7.023707), np.float32(-8.004154), np.float32(-1.4788051), np.float32(-0.12219596), np.float32(-2.8845832), np.float32(0.016256437), np.float32(0.3798331), np.float32(-0.17468625), np.float32(0.13657172), np.float32(-0.0586558), np.float32(-0.545293), np.float32(0.051103786), np.float32(0.28749692), np.float32(-0.16004564), np.float32(0.15870264), np.float32(0.06857392), np.float32(-0.061144292), np.float32(0.16440171), np.float32(0.077418104), np.float32(-0.07869522)]","[np.float32(1.064275), np.float32(0.9578573), np.float32(0.96089745), np.float32(1.0941113), np.float32(1.0276302), np.float32(0.96275413), np.float32(0.9184996), np.float32(1.1144657), np.float32(1.7770171), np.float32(1.8248092)]"
89,"[np.float32(1.9406803), np.float32(-6.359584), np.float32(-8.352828), np.float32(-1.604295), np.float32(-0.124578), np.float32(-2.885517), np.float32(0.0051088184), np.float32(0.39767152), np.float32(-0.182583), np.float32(0.13701186), np.float32(-0.01453951), np.float32(-0.5266265), np.float32(0.07840806), np.float32(0.29933906), np.float32(-0.116408065), np.float32(0.15132399), np.float32(0.059506714), np.float32(-0.07284385), np.float32(0.17368558), np.float32(0.088943586), np.float32(-0.089074194)]","[np.float32(1.0582178), np.float32(0.96367687), np.float32(0.96221834), np.float32(1.0945896), np.float32(1.0204426), np.float32(0.96750563), np.float32(0.919011), np.float32(1.114181), np.float32(1.95563), np.float32(2.1372244)]"
90,"[np.float32(1.9861493), np.float32(-6.6452127), np.float32(-8.205553), np.float32(-1.5527693), np.float32(-0.122211695), np.float32(-2.8853521), np.float32(0.022685021), np.float32(0.38845602), np.float32(-0.18099205), np.float32(0.137488), np.float32(-0.033023), np.float32(-0.53417826), np.float32(0.06372878), np.float32(0.2961244), np.float32(-0.13857204), np.float32(0.15440714), np.float32(0.06431641), np.float32(-0.06755009), np.float32(0.1700493), np.float32(0.083394215), np.float32(-0.08623761)]","[np.float32(1.061165), np.float32(0.96032137), np.float32(0.9659207), np.float32(1.0883758), np.float32(1.0210356), np.float32(0.96716154), np.float32(0.9181162), np.float32(1.115105), np.float32(1.8310586), np.float32(2.060166)]"
91,"[np.float32(2.1060493), np.float32(-7.35672), np.float32(-7.8208327), np.float32(-1.4082679), np.float32(-0.12486744), np.float32(-2.8830779), np.float32(-0.016073659), np.float32(0.37608674), np.float32(-0.16517964), np.float32(0.13477457), np.float32(-0.08202922), np.float32(-0.55636954), np.float32(0.046217274), np.float32(0.27607155), np.float32(-0.17239074), np.float32(0.16297388), np.float32(0.07087651), np.float32(-0.055673093), np.float32(0.15862817), np.float32(0.07298826), np.float32(-0.06880044)]","[np.float32(1.0659202), np.float32(0.95422345), np.float32(0.96452624), np.float32(1.0871526), np.float32(1.0252732), np.float32(0.9633484), np.float32(0.9180242), np.float32(1.1147416), np.float32(1.7604266), np.float32(1.6030275)]"
92,"[np.float32(2.0102606), np.float32(-6.85003), np.float32(-8.11943), np.float32(-1.5401478), np.float32(-0.1074394), np.float32(-2.8796992), np.float32(0.16264574), np.float32(0.36915764), np.float32(-0.20205188), np.float32(0.14212322), np.float32(-0.03921303), np.float32(-0.52731526), np.float32(0.060791463), np.float32(0.30689922), np.float32(-0.14387517), np.float32(0.15626468), np.float32(0.07597184), np.float32(-0.059090465), np.float32(0.16791673), np.float32(0.07139686), np.float32(-0.093733124)]","[np.float32(1.0571629), np.float32(0.9626984), np.float32(0.9529553), np.float32(1.1016201), np.float32(1.0320898), np.float32(0.9565926), np.float32(0.92228824), np.float32(1.1074654), np.float32(1.5041704), np.float32(2.4137526)]"
93,"[np.float32(2.1348069), np.float32(-7.5247126), np.float32(-7.7361917), np.float32(-1.3824427), np.float32(-0.12138641), np.float32(-2.8810515), np.float32(0.015594155), np.float32(0.36951348), np.float32(-0.16892916), np.float32(0.13610004), np.float32(-0.08756751), np.float32(-0.55565625), np.float32(0.042142212), np.float32(0.27777922), np.float32(-0.17699566), np.float32(0.16415933), np.float32(0.07454914), np.float32(-0.05205217), np.float32(0.15604576), np.float32(0.06818776), np.float32(-0.068455525)]","[np.float32(1.0648897), np.float32(0.9548925), np.float32(0.9631704), np.float32(1.0900129), np.float32(1.0264808), np.float32(0.9625011), np.float32(0.9192835), np.float32(1.112175), np.float32(1.6640507), np.float32(1.6268066)]"
94,"[np.float32(1.9550593), np.float32(-6.5135775), np.float32(-8.290408), np.float32(-1.59543), np.float32(-0.11273146), np.float32(-2.8820934), np.float32(0.12002289), np.float32(0.3815068), np.float32(-0.1994577), np.float32(0.14066617), np.float32(-0.022501856), np.float32(-0.52325654), np.float32(0.074471265), np.float32(0.3068003), np.float32(-0.12510057), np.float32(0.15324922), np.float32(0.06959912), np.float32(-0.06548518), np.float32(0.17185782), np.float32(0.07894799), np.float32(-0.09536387)]","[np.float32(1.0551683), np.float32(0.96384615), np.float32(0.95064074), np.float32(1.1055686), np.float32(1.0320846), np.float32(0.95533603), np.float32(0.9223203), np.float32(1.10853), np.float32(1.6531761), np.float32(2.4504771)]"
95,"[np.float32(1.8989887), np.float32(-6.086895), np.float32(-8.489023), np.float32(-1.649467), np.float32(-0.12905312), np.float32(-2.8853173), np.float32(-0.036691353), np.float32(0.4090556), np.float32(-0.18005343), np.float32(0.13530335), np.float32(0.0021580756), np.float32(-0.5208341), np.float32(0.09460667), np.float32(0.2994655), np.float32(-0.092541784), np.float32(0.14831485), np.float32(0.05302629), np.float32(-0.07898897), np.float32(0.17752251), np.float32(0.09614068), np.float32(-0.089651056)]","[np.float32(1.0576442), np.float32(0.96365196), np.float32(0.96477026), np.float32(1.0905573), np.float32(1.0142393), np.float32(0.9755083), np.float32(0.9162024), np.float32(1.1211525), np.float32(2.1583567), np.float32(2.1180875)]"
96,"[np.float32(2.0934343), np.float32(-7.2888074), np.float32(-7.862985), np.float32(-1.4280913), np.float32(-0.12159848), np.float32(-2.8830032), np.float32(0.017783403), np.float32(0.3737817), np.float32(-0.17182541), np.float32(0.13618511), np.float32(-0.07490885), np.float32(-0.55124915), np.float32(0.045865603), np.float32(0.2821217), np.float32(-0.17014629), np.float32(0.16162354), np.float32(0.071884125), np.float32(-0.056244075), np.float32(0.16003764), np.float32(0.07249121), np.float32(-0.07345714)]","[np.float32(1.06575), np.float32(0.95497495), np.float32(0.9637584), np.float32(1.0907179), np.float32(1.0264088), np.float32(0.96341914), np.float32(0.9189394), np.float32(1.113416), np.float32(1.7144485), np.float32(1.7176145)]"
97,"[np.float32(1.8121893), np.float32(-5.5963364), np.float32(-8.750513), np.float32(-1.7477993), np.float32(-0.12720346), np.float32(-2.881789), np.float32(-0.010317266), np.float32(0.41865316), np.float32(-0.19273762), np.float32(0.13500533), np.float32(0.03237641), np.float32(-0.50412804), np.float32(0.13062355), np.float32(0.30576807), np.float32(-0.04579254), np.float32(0.14274035), np.float32(0.04855725), np.float32(-0.08663058), np.float32(0.18615566), np.float32(0.10424414), np.float32(-0.09890033)]","[np.float32(1.0567156), np.float32(0.96199), np.float32(0.957484), np.float32(1.0967441), np.float32(1.0141455), np.float32(0.9731275), np.float32(0.9166759), np.float32(1.1200907), np.float32(2.2772503), np.float32(2.4676955)]"
98,"[np.float32(1.8739192), np.float32(-5.9825277), np.float32(-8.556331), np.float32(-1.6823447), np.float32(-0.121697545), np.float32(-2.8831248), np.float32(0.041130453), np.float32(0.4037234), np.float32(-0.1949395), np.float32(0.1378853), np.float32(0.009888768), np.float32(-0.5125501), np.float32(0.103768036), np.float32(0.30703825), np.float32(-0.08221379), np.float32(0.14746416), np.float32(0.057464227), np.float32(-0.07732189), np.float32(0.1788361), np.float32(0.09280871), np.float32(-0.09674113)]","[np.float32(1.0570141), np.float32(0.9647163), np.float32(0.95250964), np.float32(1.101398), np.float32(1.0244695), np.float32(0.96371824), np.float32(0.91818357), np.float32(1.116297), np.float32(1.9870502), np.float32(2.4627388)]"
99,"[np.float32(1.907191), np.float32(-6.1593513), np.float32(-8.459675), np.float32(-1.6444585), np.float32(-0.12387836), np.float32(-2.8846827), np.float32(0.015204772), np.float32(0.40203688), np.float32(-0.1875247), np.float32(0.13756748), np.float32(-0.00046226382), np.float32(-0.5193631), np.float32(0.08938788), np.float32(0.3037989), np.float32(-0.099996746), np.float32(0.14911956), np.float32(0.05772111), np.float32(-0.075817436), np.float32(0.17653635), np.float32(0.09166123), np.float32(-0.09284057)]","[np.float32(1.058085), np.float32(0.96231353), np.float32(0.95856196), np.float32(1.0968456), np.float32(1.0222876), np.float32(0.9655279), np.float32(0.91903186), np.float32(1.1149907), np.float32(1.9836347), np.float32(2.283516)]"
100,"[np.float32(2.4077566), np.float32(-9.013542), np.float32(-6.9588923), np.float32(-1.1393977), np.float32(-0.09890628), np.float32(-2.8560457), np.float32(0.19841583), np.float32(0.32559234), np.float32(-0.19033755), np.float32(0.14212166), np.float32(-0.12975767), np.float32(-0.5439393), np.float32(0.045902498), np.float32(0.28006196), np.float32(-0.16722077), np.float32(0.17317747), np.float32(0.09732941), np.float32(-0.024757564), np.float32(0.13232566), np.float32(0.032877073), np.float32(-0.0544321)]","[np.float32(1.0640107), np.float32(0.9552469), np.float32(0.95622677), np.float32(1.0958749), np.float32(1.0283291), np.float32(0.9623494), np.float32(0.9195232), np.float32(1.1108642), np.float32(1.1337456), np.float32(1.5791131)]"
