Iteration,test_preds,estimated_params
77,"[np.float32(2.963996), np.float32(-11.801904), np.float32(-6.4298997), np.float32(-1.9435276), np.float32(-0.015271187), np.float32(-2.5832407), np.float32(0.04583472), np.float32(0.28004628), np.float32(-0.28430882), np.float32(0.019846499), np.float32(-0.093978345), np.float32(-0.64024204), np.float32(0.08955708), np.float32(0.24457747), np.float32(-0.15460512), np.float32(0.24341312), np.float32(0.09222669), np.float32(-0.06897116), np.float32(0.15342896), np.float32(-0.01147157), np.float32(-0.04742996)]","[np.float32(1.051548), np.float32(0.9668018), np.float32(0.9238119), np.float32(1.1380037), np.float32(1.036247), np.float32(0.9497915), np.float32(0.8412798), np.float32(0.8194377), np.float32(1.0468433), np.float32(0.9573933)]"
78,"[np.float32(2.9477816), np.float32(-11.755093), np.float32(-6.36862), np.float32(-1.8374283), np.float32(-0.049960375), np.float32(-2.6372232), np.float32(0.04439439), np.float32(0.28886205), np.float32(-0.24145491), np.float32(0.07083613), np.float32(-0.18671626), np.float32(-0.56390584), np.float32(0.07570672), np.float32(0.28263733), np.float32(-0.13394544), np.float32(0.21768719), np.float32(0.11424446), np.float32(-0.037539423), np.float32(0.19681793), np.float32(-0.015215173), np.float32(-0.042985648)]","[np.float32(1.0520377), np.float32(0.96418035), np.float32(0.933144), np.float32(1.1262617), np.float32(1.0323311), np.float32(0.9540634), np.float32(0.7372251), np.float32(0.9997361), np.float32(1.0420178), np.float32(0.9608046)]"
79,"[np.float32(2.6215196), np.float32(-10.275049), np.float32(-5.0716534), np.float32(0.6340798), np.float32(-0.23801708), np.float32(-3.1051025), np.float32(0.029565796), np.float32(0.32296962), np.float32(-0.012531489), np.float32(0.19120161), np.float32(-0.40045184), np.float32(-0.38780677), np.float32(0.06449601), np.float32(0.21207151), np.float32(-0.129872), np.float32(0.061057582), np.float32(0.16019136), np.float32(0.055140316), np.float32(0.06498179), np.float32(0.05151239), np.float32(-0.013394538)]","[np.float32(1.0427148), np.float32(0.9616524), np.float32(0.9979552), np.float32(1.0332084), np.float32(1.0211711), np.float32(0.9719361), np.float32(0.8695066), np.float32(1.8633882), np.float32(1.025282), np.float32(0.9768545)]"
80,"[np.float32(2.9081693), np.float32(-11.588012), np.float32(-6.219615), np.float32(-1.5530747), np.float32(-0.07211375), np.float32(-2.694988), np.float32(0.05082524), np.float32(0.2977329), np.float32(-0.20506522), np.float32(0.104305655), np.float32(-0.21692568), np.float32(-0.5406676), np.float32(0.07440966), np.float32(0.2798087), np.float32(-0.13137701), np.float32(0.20035288), np.float32(0.118626505), np.float32(-0.022997856), np.float32(0.18962355), np.float32(-0.007977918), np.float32(-0.039291803)]","[np.float32(1.0548768), np.float32(0.9616964), np.float32(0.9447392), np.float32(1.1142167), np.float32(1.0316017), np.float32(0.9561801), np.float32(0.74023503), np.float32(1.0884622), np.float32(1.0397561), np.float32(0.96313447)]"
81,"[np.float32(2.6234007), np.float32(-10.162962), np.float32(-6.3265452), np.float32(-0.9247695), np.float32(-0.094543815), np.float32(-2.8368168), np.float32(0.19366075), np.float32(0.30830744), np.float32(-0.17942673), np.float32(0.14054562), np.float32(-0.16935581), np.float32(-0.5478489), np.float32(0.06432828), np.float32(0.2579499), np.float32(-0.15688801), np.float32(0.17707449), np.float32(0.10216157), np.float32(-0.015061587), np.float32(0.1239624), np.float32(0.02424945), np.float32(-0.042338476)]","[np.float32(1.065384), np.float32(0.95133305), np.float32(0.9632731), np.float32(1.0888494), np.float32(1.027304), np.float32(0.96328807), np.float32(0.91728944), np.float32(1.114039), np.float32(1.0043867), np.float32(1.2961773)]"
82,"[np.float32(2.6535816), np.float32(-10.295698), np.float32(-6.211061), np.float32(-0.8542689), np.float32(-0.11369622), np.float32(-2.8368914), np.float32(-0.019568771), np.float32(0.3379912), np.float32(-0.13665134), np.float32(0.1405851), np.float32(-0.17772657), np.float32(-0.5718581), np.float32(0.056357384), np.float32(0.237764), np.float32(-0.1777207), np.float32(0.18173678), np.float32(0.095227405), np.float32(-0.016180098), np.float32(0.12308912), np.float32(0.028706446), np.float32(-0.03089974)]","[np.float32(1.064648), np.float32(0.950937), np.float32(0.9698858), np.float32(1.0808109), np.float32(1.0129058), np.float32(0.9763747), np.float32(0.91006637), np.float32(1.1229073), np.float32(1.2456799), np.float32(0.94697464)]"
83,"[np.float32(3.0085614), np.float32(-12.139383), np.float32(-5.1895485), np.float32(-0.5262532), np.float32(-0.097631454), np.float32(-2.7967968), np.float32(0.04192561), np.float32(0.30854827), np.float32(-0.13485815), np.float32(0.14047383), np.float32(-0.20957279), np.float32(-0.5529791), np.float32(0.12426323), np.float32(0.21509421), np.float32(-0.107419014), np.float32(0.18158786), np.float32(0.101263076), np.float32(-0.0017622709), np.float32(0.110065125), np.float32(0.009345755), np.float32(-0.024978496)]","[np.float32(1.0630676), np.float32(0.9496887), np.float32(0.9674669), np.float32(1.0821102), np.float32(1.0279561), np.float32(0.96010923), np.float32(0.90524256), np.float32(1.1321068), np.float32(0.9527464), np.float32(0.8055256)]"
84,"[np.float32(2.735348), np.float32(-10.7736225), np.float32(-5.9914627), np.float32(-0.8157629), np.float32(-0.089544654), np.float32(-2.825135), np.float32(0.21433453), np.float32(0.2952842), np.float32(-0.17852412), np.float32(0.13800673), np.float32(-0.19047397), np.float32(-0.5466714), np.float32(0.087287575), np.float32(0.24452911), np.float32(-0.13892964), np.float32(0.17754394), np.float32(0.104253456), np.float32(-0.01080507), np.float32(0.1209695), np.float32(0.020284206), np.float32(-0.039057195)]","[np.float32(1.0654547), np.float32(0.9482306), np.float32(0.96326995), np.float32(1.0879745), np.float32(1.0300167), np.float32(0.9610231), np.float32(0.91314024), np.float32(1.1192979), np.float32(0.92063177), np.float32(1.2140447)]"
85,"[np.float32(2.4812522), np.float32(-9.404916), np.float32(-6.7475348), np.float32(-1.0699079), np.float32(-0.09583378), np.float32(-2.849369), np.float32(0.21438017), np.float32(0.31750926), np.float32(-0.19007756), np.float32(0.14210542), np.float32(-0.14244851), np.float32(-0.54337436), np.float32(0.050850824), np.float32(0.2751584), np.float32(-0.16323912), np.float32(0.17464034), np.float32(0.10021275), np.float32(-0.02055481), np.float32(0.128664), np.float32(0.02841495), np.float32(-0.05042976)]","[np.float32(1.0653005), np.float32(0.9493998), np.float32(0.95876324), np.float32(1.0948046), np.float32(1.0264981), np.float32(0.965071), np.float32(0.9180056), np.float32(1.1127794), np.float32(1.0598474), np.float32(1.5087032)]"
86,"[np.float32(2.8562253), np.float32(-11.39161), np.float32(-5.6238647), np.float32(-0.67718), np.float32(-0.0966444), np.float32(-2.8137538), np.float32(0.10250156), np.float32(0.30470982), np.float32(-0.15151645), np.float32(0.13824414), np.float32(-0.20499182), np.float32(-0.55611324), np.float32(0.100586146), np.float32(0.22580099), np.float32(-0.1331819), np.float32(0.18040645), np.float32(0.10183337), np.float32(-0.007061988), np.float32(0.11662896), np.float32(0.017313316), np.float32(-0.030657552)]","[np.float32(1.0669297), np.float32(0.9475541), np.float32(0.96960056), np.float32(1.0793065), np.float32(1.0255748), np.float32(0.96364343), np.float32(0.9081529), np.float32(1.1269047), np.float32(0.96974593), np.float32(0.9663408)]"
