Iteration,test_preds,estimated_params
78,"[np.float32(5.4688396), np.float32(-18.892935), np.float32(-8.559119), np.float32(-1.1077347), np.float32(-1.058722), np.float32(-3.4683151), np.float32(0.41314074), np.float32(-0.33367452), np.float32(-1.0003482), np.float32(-0.0787554), np.float32(0.81553924), np.float32(-1.6245359), np.float32(-0.19057287), np.float32(-1.8078754), np.float32(-0.51378286), np.float32(-1.000255), np.float32(-0.98340756), np.float32(-1.7706411), np.float32(-0.20949155), np.float32(0.2638597), np.float32(0.027298141)]","[np.float32(1.0005355), np.float32(1.0092891), np.float32(0.94174755), np.float32(1.1245573), np.float32(1.0039088), np.float32(1.0035199), np.float32(1.0335685), np.float32(1.3970528), np.float32(0.9977542), np.float32(1.0001075)]"
79,"[np.float32(5.353173), np.float32(-18.237865), np.float32(-7.979355), np.float32(-0.12174058), np.float32(-1.0911999), np.float32(-3.5824752), np.float32(0.46921945), np.float32(-0.37644216), np.float32(-0.98961014), np.float32(-0.09431438), np.float32(0.92219615), np.float32(-1.7505393), np.float32(-0.15879537), np.float32(-1.8845541), np.float32(-0.575755), np.float32(-0.93576646), np.float32(-1.0694399), np.float32(-1.7749695), np.float32(-0.31648046), np.float32(0.35365963), np.float32(0.026587345)]","[np.float32(1.0152847), np.float32(1.0006974), np.float32(0.9691878), np.float32(1.088866), np.float32(1.0159749), np.float32(0.97783726), np.float32(1.4607451), np.float32(1.166415), np.float32(1.002774), np.float32(1.0006684)]"
80,"[np.float32(4.8121853), np.float32(-16.340727), np.float32(-6.4744487), np.float32(2.304329), np.float32(-1.1300088), np.float32(-3.9054441), np.float32(0.35879248), np.float32(-0.41928378), np.float32(-0.71278644), np.float32(0.03329823), np.float32(0.732335), np.float32(-1.3727632), np.float32(-0.24949344), np.float32(-1.8514965), np.float32(-0.5032965), np.float32(-1.0344727), np.float32(-0.921515), np.float32(-1.3349426), np.float32(-0.26136118), np.float32(0.31539413), np.float32(-0.06582984)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(2.4241202), np.float32(1.8701184), np.float32(1.0), np.float32(1.0)]"
81,"[np.float32(5.087165), np.float32(-16.05598), np.float32(-10.954148), np.float32(-3.1497717), np.float32(-1.1200943), np.float32(-3.1356046), np.float32(0.13632733), np.float32(-0.03407588), np.float32(-1.5931165), np.float32(-0.5517712), np.float32(1.6543398), np.float32(-2.0850623), np.float32(-0.208338), np.float32(-1.6708834), np.float32(-0.64157724), np.float32(-0.572965), np.float32(-1.2034471), np.float32(-2.1305232), np.float32(-0.90258324), np.float32(0.37038302), np.float32(0.051378638)]","[np.float32(1.0128404), np.float32(1.0161959), np.float32(0.99487084), np.float32(1.0198807), np.float32(0.9939995), np.float32(1.003526), np.float32(0.990451), np.float32(1.0035096), np.float32(1.787705), np.float32(0.7734974)]"
82,"[np.float32(5.153217), np.float32(-16.136505), np.float32(-10.974272), np.float32(-3.1581268), np.float32(-1.1017171), np.float32(-3.124541), np.float32(0.45638943), np.float32(-0.08263311), np.float32(-1.6876736), np.float32(-0.60513824), np.float32(1.6471138), np.float32(-2.0584226), np.float32(-0.1410373), np.float32(-1.6562617), np.float32(-0.5357103), np.float32(-0.57724583), np.float32(-1.1907493), np.float32(-2.1149075), np.float32(-0.97555596), np.float32(0.31557617), np.float32(0.12867819)]","[np.float32(1.0125877), np.float32(0.9940619), np.float32(0.9977793), np.float32(1.0099199), np.float32(0.9882035), np.float32(1.0090815), np.float32(0.9847317), np.float32(0.97554994), np.float32(1.3015093), np.float32(1.3234087)]"
83,"[np.float32(4.924033), np.float32(-15.3168), np.float32(-11.479164), np.float32(-3.3231254), np.float32(-1.0848093), np.float32(-3.1307037), np.float32(0.62078553), np.float32(-0.06322699), np.float32(-1.7457079), np.float32(-0.6035233), np.float32(1.628367), np.float32(-2.015636), np.float32(-0.090667024), np.float32(-1.6443914), np.float32(-0.4311624), np.float32(-0.59800744), np.float32(-1.1709988), np.float32(-2.0856183), np.float32(-1.0122199), np.float32(0.2601226), np.float32(0.1749627)]","[np.float32(1.0002778), np.float32(0.97569937), np.float32(0.9909829), np.float32(1.007578), np.float32(0.97979087), np.float32(1.0063707), np.float32(0.98533547), np.float32(0.98858106), np.float32(1.2766011), np.float32(1.7884079)]"
84,"[np.float32(4.6086802), np.float32(-13.985596), np.float32(-12.132381), np.float32(-3.5430064), np.float32(-1.1063411), np.float32(-3.1387026), np.float32(0.13110337), np.float32(0.12385427), np.float32(-1.6335204), np.float32(-0.4458747), np.float32(1.7872905), np.float32(-1.9185032), np.float32(-0.24622437), np.float32(-1.5471604), np.float32(-0.46384776), np.float32(-0.6202098), np.float32(-1.1794469), np.float32(-2.085089), np.float32(-0.9266121), np.float32(0.2966397), np.float32(0.082131855)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(2.2907884), np.float32(1.3449135)]"
85,"[np.float32(5.621335), np.float32(-18.113424), np.float32(-10.054348), np.float32(-2.8683884), np.float32(-1.1170642), np.float32(-3.1215057), np.float32(0.44017625), np.float32(-0.2652338), np.float32(-1.6390758), np.float32(-0.70615923), np.float32(1.5139941), np.float32(-2.2615104), np.float32(-0.06694956), np.float32(-1.8466958), np.float32(-0.7171819), np.float32(-0.5682851), np.float32(-1.2313359), np.float32(-2.210454), np.float32(-0.9100745), np.float32(0.4168736), np.float32(0.08695966)]","[np.float32(0.96526664), np.float32(0.6840871), np.float32(0.98901963), np.float32(1.0086241), np.float32(0.8019035), np.float32(0.7602049), np.float32(0.689972), np.float32(0.69361144), np.float32(0.7620119), np.float32(0.97803885)]"
86,"[np.float32(5.3062096), np.float32(-16.767536), np.float32(-10.618523), np.float32(-3.042445), np.float32(-1.1089911), np.float32(-3.1243434), np.float32(0.392956), np.float32(-0.12310287), np.float32(-1.6537437), np.float32(-0.62456924), np.float32(1.6180587), np.float32(-2.115499), np.float32(-0.15184832), np.float32(-1.6943505), np.float32(-0.620731), np.float32(-0.564731), np.float32(-1.2025266), np.float32(-2.1386642), np.float32(-0.9467311), np.float32(0.35492772), np.float32(0.100947134)]","[np.float32(0.8865319), np.float32(0.91052634), np.float32(0.9866858), np.float32(1.0075393), np.float32(0.87174654), np.float32(0.81311035), np.float32(0.88201094), np.float32(0.62316), np.float32(1.031575), np.float32(1.0080286)]"
87,"[np.float32(5.4045477), np.float32(-17.153202), np.float32(-10.4162445), np.float32(-2.9741187), np.float32(-1.0999695), np.float32(-3.11932), np.float32(0.48161727), np.float32(-0.17875355), np.float32(-1.660418), np.float32(-0.66302127), np.float32(1.5624912), np.float32(-2.148315), np.float32(-0.102987826), np.float32(-1.7305065), np.float32(-0.6235322), np.float32(-0.564539), np.float32(-1.2004563), np.float32(-2.1421885), np.float32(-0.94106853), np.float32(0.36088306), np.float32(0.113396294)]","[np.float32(0.9121427), np.float32(0.9295292), np.float32(0.98705614), np.float32(1.008727), np.float32(0.8766716), np.float32(0.8602461), np.float32(0.9051475), np.float32(0.643086), np.float32(1.018784), np.float32(1.0060334)]"
88,"[np.float32(5.172608), np.float32(-16.19097), np.float32(-10.933754), np.float32(-3.1456683), np.float32(-1.1051774), np.float32(-3.1254084), np.float32(0.40827313), np.float32(-0.076905824), np.float32(-1.6726567), np.float32(-0.59742093), np.float32(1.6574233), np.float32(-2.0628388), np.float32(-0.16373612), np.float32(-1.6522918), np.float32(-0.5627962), np.float32(-0.57477486), np.float32(-1.1938171), np.float32(-2.119872), np.float32(-0.96537465), np.float32(0.3259335), np.float32(0.11632688)]","[np.float32(1.0059414), np.float32(1.022535), np.float32(0.9922881), np.float32(1.0175815), np.float32(0.9943887), np.float32(1.0035133), np.float32(0.98772794), np.float32(1.0040729), np.float32(1.2874558), np.float32(1.3127966)]"
89,"[np.float32(5.2354116), np.float32(-16.488129), np.float32(-10.776951), np.float32(-3.0910378), np.float32(-1.0948793), np.float32(-3.1207824), np.float32(0.5269861), np.float32(-0.12831567), np.float32(-1.6929961), np.float32(-0.63820755), np.float32(1.5980339), np.float32(-2.0869741), np.float32(-0.10066284), np.float32(-1.6862192), np.float32(-0.53960854), np.float32(-0.5734991), np.float32(-1.1888766), np.float32(-2.1162186), np.float32(-0.97280544), np.float32(0.32075936), np.float32(0.13771613)]","[np.float32(0.81003004), np.float32(0.9677147), np.float32(0.98677963), np.float32(1.0057548), np.float32(0.907858), np.float32(0.72061944), np.float32(0.87107015), np.float32(0.60794646), np.float32(1.0362136), np.float32(1.0156908)]"
90,"[np.float32(4.9495955), np.float32(-15.401271), np.float32(-11.406439), np.float32(-3.3000154), np.float32(-1.0962954), np.float32(-3.1293535), np.float32(0.49494877), np.float32(-0.04212636), np.float32(-1.7151356), np.float32(-0.5835947), np.float32(1.6593368), np.float32(-2.014026), np.float32(-0.1169972), np.float32(-1.6386958), np.float32(-0.45432195), np.float32(-0.5941862), np.float32(-1.1808985), np.float32(-2.0954602), np.float32(-0.9951412), np.float32(0.2812104), np.float32(0.14851841)]","[np.float32(1.0097693), np.float32(0.97436655), np.float32(0.99461174), np.float32(1.0080721), np.float32(0.98236376), np.float32(1.0056288), np.float32(0.98610204), np.float32(0.98867756), np.float32(1.2578549), np.float32(1.7955765)]"
91,"[np.float32(5.3348565), np.float32(-16.875553), np.float32(-10.55427), np.float32(-3.0158534), np.float32(-1.0895005), np.float32(-3.117205), np.float32(0.55981123), np.float32(-0.17334434), np.float32(-1.683276), np.float32(-0.666213), np.float32(1.5518901), np.float32(-2.1211286), np.float32(-0.073988274), np.float32(-1.716526), np.float32(-0.5661737), np.float32(-0.57048976), np.float32(-1.188852), np.float32(-2.121829), np.float32(-0.9567841), np.float32(0.33591515), np.float32(0.13680045)]","[np.float32(0.89101607), np.float32(0.92527455), np.float32(0.9861061), np.float32(1.0064851), np.float32(0.8645723), np.float32(0.8421031), np.float32(0.8878996), np.float32(0.62860346), np.float32(1.0257771), np.float32(1.0081168)]"
92,"[np.float32(5.110522), np.float32(-15.929088), np.float32(-11.077467), np.float32(-3.19348), np.float32(-1.1065966), np.float32(-3.1273227), np.float32(0.37407565), np.float32(-0.051427115), np.float32(-1.668778), np.float32(-0.5782268), np.float32(1.6790105), np.float32(-2.0438573), np.float32(-0.17993055), np.float32(-1.635957), np.float32(-0.55372846), np.float32(-0.5800435), np.float32(-1.1925192), np.float32(-2.116026), np.float32(-0.96350765), np.float32(0.3211369), np.float32(0.11291349)]","[np.float32(1.0151937), np.float32(1.0261427), np.float32(0.9970311), np.float32(1.0154214), np.float32(0.9996489), np.float32(1.0176421), np.float32(0.98871213), np.float32(0.99259514), np.float32(1.0359107), np.float32(1.9387983)]"
93,"[np.float32(5.038156), np.float32(-15.666536), np.float32(-11.240686), np.float32(-3.247312), np.float32(-1.1037291), np.float32(-3.1280808), np.float32(0.40845153), np.float32(-0.040471133), np.float32(-1.685425), np.float32(-0.57426184), np.float32(1.6814963), np.float32(-2.026491), np.float32(-0.16195704), np.float32(-1.6318288), np.float32(-0.51304185), np.float32(-0.5874794), np.float32(-1.1884495), np.float32(-2.1084912), np.float32(-0.97531813), np.float32(0.30509156), np.float32(0.12557562)]","[np.float32(0.98987365), np.float32(1.0204667), np.float32(1.0141494), np.float32(1.0084409), np.float32(0.9960386), np.float32(0.9905087), np.float32(0.99373335), np.float32(0.992337), np.float32(0.92616546), np.float32(2.3383675)]"
94,"[np.float32(5.1783967), np.float32(-16.217587), np.float32(-10.913398), np.float32(-3.1398244), np.float32(-1.110263), np.float32(-3.1273305), np.float32(0.34850407), np.float32(-0.06934366), np.float32(-1.6553433), np.float32(-0.5876243), np.float32(1.6659101), np.float32(-2.0690124), np.float32(-0.18382326), np.float32(-1.6528112), np.float32(-0.5897398), np.float32(-0.5733307), np.float32(-1.197819), np.float32(-2.1259866), np.float32(-0.9529003), np.float32(0.3377831), np.float32(0.10134947)]","[np.float32(1.0077906), np.float32(1.0211909), np.float32(0.9927772), np.float32(1.0178773), np.float32(0.99329066), np.float32(1.0037079), np.float32(0.98760444), np.float32(1.0040425), np.float32(1.3776358), np.float32(1.1711206)]"
95,"[np.float32(4.6093836), np.float32(-14.013902), np.float32(-12.194551), np.float32(-3.5643096), np.float32(-1.0921891), np.float32(-3.1404493), np.float32(0.3577077), np.float32(0.063863434), np.float32(-1.6925545), np.float32(-0.49896014), np.float32(1.7263166), np.float32(-1.9395818), np.float32(-0.16287747), np.float32(-1.5863702), np.float32(-0.4093088), np.float32(-0.6310106), np.float32(-1.1712408), np.float32(-2.0810578), np.float32(-0.9641125), np.float32(0.2647276), np.float32(0.12952386)]","[np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(1.0), np.float32(2.0773923), np.float32(1.6616172)]"
96,"[np.float32(5.0283403), np.float32(-15.811331), np.float32(-11.092409), np.float32(-3.195848), np.float32(-1.1192157), np.float32(-3.1362247), np.float32(0.12802306), np.float32(-0.015171155), np.float32(-1.5951984), np.float32(-0.53793776), np.float32(1.6687975), np.float32(-2.0656095), np.float32(-0.21264115), np.float32(-1.6575488), np.float32(-0.6214735), np.float32(-0.5786621), np.float32(-1.2010045), np.float32(-2.124788), np.float32(-0.90296936), np.float32(0.36317575), np.float32(0.053337988)]","[np.float32(1.0132877), np.float32(1.0164679), np.float32(0.9949303), np.float32(1.0200689), np.float32(0.9956657), np.float32(1.003018), np.float32(0.9921401), np.float32(1.003491), np.float32(1.8674777), np.float32(0.79571384)]"
97,"[np.float32(5.284492), np.float32(-16.686495), np.float32(-10.658964), np.float32(-3.0556688), np.float32(-1.1109446), np.float32(-3.1256344), np.float32(0.36799094), np.float32(-0.11173053), np.float32(-1.6495625), np.float32(-0.616019), np.float32(1.6274898), np.float32(-2.1100335), np.float32(-0.16161843), np.float32(-1.6884363), np.float32(-0.622478), np.float32(-0.56507885), np.float32(-1.2030646), np.float32(-2.1380782), np.float32(-0.94511354), np.float32(0.3552481), np.float32(0.09653349)]","[np.float32(0.885084), np.float32(0.90132636), np.float32(0.98702264), np.float32(1.0076358), np.float32(0.87155473), np.float32(0.80433035), np.float32(0.8794871), np.float32(0.61966443), np.float32(1.0355579), np.float32(1.0083364)]"
98,"[np.float32(4.9245205), np.float32(-15.309833), np.float32(-11.461639), np.float32(-3.3184314), np.float32(-1.0951216), np.float32(-3.1304305), np.float32(0.5035842), np.float32(-0.038587097), np.float32(-1.7189492), np.float32(-0.5816409), np.float32(1.659296), np.float32(-2.0095985), np.float32(-0.1138553), np.float32(-1.6371732), np.float32(-0.44554916), np.float32(-0.5964476), np.float32(-1.1794443), np.float32(-2.0929914), np.float32(-0.9972552), np.float32(0.27695084), np.float32(0.1514231)]","[np.float32(1.0047187), np.float32(1.0209308), np.float32(0.9903315), np.float32(1.0204374), np.float32(0.9992946), np.float32(1.0012478), np.float32(0.9900009), np.float32(1.0047061), np.float32(1.371116), np.float32(1.6480949)]"
99,"[np.float32(5.0963182), np.float32(-15.935772), np.float32(-11.10391), np.float32(-3.2013593), np.float32(-1.1006109), np.float32(-3.1255229), np.float32(0.4756595), np.float32(-0.0726024), np.float32(-1.699667), np.float32(-0.600603), np.float32(1.6516287), np.float32(-2.046139), np.float32(-0.12993748), np.float32(-1.6539257), np.float32(-0.50701785), np.float32(-0.58287024), np.float32(-1.1888309), np.float32(-2.1110024), np.float32(-0.9845389), np.float32(0.30428565), np.float32(0.13683432)]","[np.float32(0.99267304), np.float32(1.0122247), np.float32(0.994259), np.float32(1.012219), np.float32(0.97481525), np.float32(1.0078434), np.float32(0.99194854), np.float32(0.9925473), np.float32(1.4304538), np.float32(1.2310278)]"
100,"[np.float32(5.118942), np.float32(-16.051634), np.float32(-11.033226), np.float32(-3.176437), np.float32(-1.0966291), np.float32(-3.1240835), np.float32(0.51959556), np.float32(-0.09125354), np.float32(-1.7067356), np.float32(-0.61605775), np.float32(1.6276208), np.float32(-2.0547915), np.float32(-0.10727961), np.float32(-1.6648762), np.float32(-0.49937683), np.float32(-0.58067733), np.float32(-1.1862946), np.float32(-2.1075554), np.float32(-0.98748314), np.float32(0.30218196), np.float32(0.14441589)]","[np.float32(0.99506205), np.float32(1.0107363), np.float32(0.9986804), np.float32(1.0095832), np.float32(0.993187), np.float32(0.99571383), np.float32(0.98302466), np.float32(0.98837215), np.float32(1.3090786), np.float32(1.3296181)]"
