Iteration,test_preds,estimated_params
77,"[np.float32(0.5147187), np.float32(-3.7477126), np.float32(-0.22227766), np.float32(2.2513504), np.float32(-0.16545591), np.float32(-1.0228437), np.float32(0.24106029), np.float32(0.43268526), np.float32(-0.074276894), np.float32(-0.261703), np.float32(0.30572665), np.float32(-0.296878), np.float32(0.072943576), np.float32(-0.16906552), np.float32(-0.17838633), np.float32(0.009146094), np.float32(0.03284552), np.float32(-0.012717888), np.float32(0.063418455), np.float32(-0.0034363419), np.float32(-0.088032)]","[np.float32(1.1995052), np.float32(1.2161041), np.float32(0.97832364), np.float32(1.4080964), np.float32(1.1837915), np.float32(1.1524357), np.float32(2.4318895), np.float32(1.8097489), np.float32(1.240171), np.float32(1.0932943)]"
78,"[np.float32(0.51220775), np.float32(-3.656536), np.float32(-0.34122297), np.float32(2.0491896), np.float32(-0.5010377), np.float32(-1.0773432), np.float32(0.25165606), np.float32(0.42757612), np.float32(-0.08902134), np.float32(-0.22227137), np.float32(0.27436668), np.float32(-0.31419134), np.float32(0.08796145), np.float32(-0.18021159), np.float32(-0.17415243), np.float32(0.010792017), np.float32(0.025035262), np.float32(-0.008398026), np.float32(0.053502694), np.float32(1.180917e-05), np.float32(-0.09351042)]","[np.float32(1.1583674), np.float32(1.0942451), np.float32(1.0987092), np.float32(1.3780328), np.float32(1.1851867), np.float32(1.2673477), np.float32(2.4252188), np.float32(1.7707411), np.float32(1.1772557), np.float32(1.1714321)]"
79,"[np.float32(0.4715944), np.float32(-3.3684263), np.float32(-0.027169019), np.float32(2.590178), np.float32(-0.1819084), np.float32(-1.1322607), np.float32(0.12743932), np.float32(0.40329236), np.float32(-0.043851495), np.float32(-0.23685716), np.float32(0.31881264), np.float32(-0.29745033), np.float32(0.096169494), np.float32(-0.19051144), np.float32(-0.1774134), np.float32(0.016441643), np.float32(0.030508444), np.float32(0.010549128), np.float32(0.08473924), np.float32(-0.018097289), np.float32(-0.08185819)]","[np.float32(1.2299541), np.float32(1.1859381), np.float32(0.996498), np.float32(1.376456), np.float32(1.117291), np.float32(1.190296), np.float32(2.7931576), np.float32(1.8713148), np.float32(1.2697608), np.float32(1.1486663)]"
80,"[np.float32(0.5191653), np.float32(-3.7208157), np.float32(-0.614393), np.float32(1.9354186), np.float32(-0.49830663), np.float32(-1.067708), np.float32(0.25448188), np.float32(0.43371764), np.float32(-0.11150024), np.float32(-0.26864153), np.float32(0.27096227), np.float32(-0.28917712), np.float32(0.0846209), np.float32(-0.16433387), np.float32(-0.18409511), np.float32(0.022710904), np.float32(0.031499185), np.float32(-0.030694991), np.float32(0.050693534), np.float32(0.015288144), np.float32(-0.090495676)]","[np.float32(1.1745036), np.float32(1.0663017), np.float32(1.0937732), np.float32(1.3947859), np.float32(1.2437094), np.float32(1.2800133), np.float32(2.346212), np.float32(1.7855108), np.float32(1.193495), np.float32(1.0706241)]"
81,"[np.float32(0.4427198), np.float32(-3.837534), np.float32(2.5742116), np.float32(-0.6203284), np.float32(-0.12175029), np.float32(-0.7203406), np.float32(0.7147607), np.float32(0.1153349), np.float32(-0.0124542415), np.float32(-0.2533797), np.float32(0.22336218), np.float32(-0.35493326), np.float32(0.03955598), np.float32(-0.07703394), np.float32(-0.15387663), np.float32(0.042507693), np.float32(-0.021003079), np.float32(-0.09794081), np.float32(0.061313685), np.float32(-0.011057824), np.float32(-0.016090155)]","[np.float32(1.1579379), np.float32(1.1561748), np.float32(1.4902085), np.float32(0.74882066), np.float32(1.0017451), np.float32(1.3453705), np.float32(1.1630719), np.float32(1.2182951), np.float32(2.267777), np.float32(1.5055432)]"
82,"[np.float32(0.5369069), np.float32(-4.5391693), np.float32(1.6025101), np.float32(-0.3738228), np.float32(-0.2102246), np.float32(-0.5250343), np.float32(0.7538022), np.float32(0.2672303), np.float32(-0.05757843), np.float32(-0.23544213), np.float32(0.2484094), np.float32(-0.3821926), np.float32(0.042487517), np.float32(-0.073840916), np.float32(-0.18055269), np.float32(0.026614621), np.float32(0.051441155), np.float32(-0.06389024), np.float32(0.073719546), np.float32(0.003680855), np.float32(-0.032115445)]","[np.float32(0.935218), np.float32(1.4008551), np.float32(1.1393862), np.float32(1.164879), np.float32(1.1305754), np.float32(1.2081852), np.float32(1.4670829), np.float32(0.89033526), np.float32(1.6943947), np.float32(1.4134421)]"
83,"[np.float32(0.3711705), np.float32(-3.5236213), np.float32(2.6424818), np.float32(-0.9827795), np.float32(0.03672403), np.float32(-0.47856325), np.float32(0.76413554), np.float32(0.15478224), np.float32(-0.038537934), np.float32(-0.06449825), np.float32(0.22999546), np.float32(-0.3805037), np.float32(-0.00085280463), np.float32(-0.05179949), np.float32(-0.14164121), np.float32(0.075200886), np.float32(-0.009414546), np.float32(-0.07223332), np.float32(0.034267638), np.float32(-0.0073524714), np.float32(0.026957154)]","[np.float32(1.0750897), np.float32(1.4293501), np.float32(1.0421318), np.float32(1.3026953), np.float32(1.205168), np.float32(1.2131747), np.float32(1.3412799), np.float32(0.9201148), np.float32(1.9262747), np.float32(2.3011467)]"
84,"[np.float32(0.37418818), np.float32(-3.5811539), np.float32(2.608583), np.float32(-1.1516669), np.float32(-0.01630649), np.float32(-0.60524255), np.float32(0.77882594), np.float32(0.12427485), np.float32(-0.02559331), np.float32(-0.15828767), np.float32(0.22048001), np.float32(-0.35533005), np.float32(0.055081856), np.float32(-0.06640476), np.float32(-0.12386569), np.float32(0.078939795), np.float32(-0.019646408), np.float32(-0.07079178), np.float32(0.042144306), np.float32(0.004611492), np.float32(0.027940989)]","[np.float32(1.109289), np.float32(1.3070776), np.float32(1.0896254), np.float32(1.1879693), np.float32(1.1439369), np.float32(1.3542466), np.float32(1.2260033), np.float32(0.9945129), np.float32(2.2661383), np.float32(1.7765512)]"
85,"[np.float32(0.4541136), np.float32(-4.1236544), np.float32(1.9955351), np.float32(-0.3526479), np.float32(-0.08864766), np.float32(-0.33735156), np.float32(0.7470747), np.float32(0.2959715), np.float32(-0.05301623), np.float32(-0.10159758), np.float32(0.23566818), np.float32(-0.4102473), np.float32(0.045196656), np.float32(-0.0891909), np.float32(-0.17709252), np.float32(0.012611933), np.float32(0.019092578), np.float32(-0.024605319), np.float32(0.04832971), np.float32(-0.014059566), np.float32(-0.0076509565)]","[np.float32(1.1728942), np.float32(1.2813658), np.float32(1.1340494), np.float32(1.278659), np.float32(1.0637678), np.float32(1.2192745), np.float32(1.2643281), np.float32(1.1521796), np.float32(1.51129), np.float32(1.934326)]"
86,"[np.float32(0.3834362), np.float32(-3.5090065), np.float32(2.179244), np.float32(-0.43745625), np.float32(-0.24717394), np.float32(-0.466223), np.float32(0.6721058), np.float32(0.19337851), np.float32(-0.06397617), np.float32(-0.12268949), np.float32(0.22156225), np.float32(-0.39204067), np.float32(0.027935289), np.float32(-0.07498564), np.float32(-0.16713849), np.float32(0.055548094), np.float32(0.0015654918), np.float32(-0.046410866), np.float32(0.023373503), np.float32(-0.0072431564), np.float32(-0.024442047)]","[np.float32(1.0623015), np.float32(1.3521435), np.float32(1.1781244), np.float32(1.3004415), np.float32(1.1756002), np.float32(1.2212768), np.float32(1.4451525), np.float32(1.0348104), np.float32(1.892029), np.float32(1.8367282)]"
87,"[np.float32(0.32895097), np.float32(-3.108728), np.float32(3.1351793), np.float32(-0.75632346), np.float32(-0.23562367), np.float32(-0.30843082), np.float32(0.6832489), np.float32(0.088377625), np.float32(-0.016879022), np.float32(-0.16595301), np.float32(0.21216767), np.float32(-0.35999313), np.float32(0.017325774), np.float32(-0.04781744), np.float32(-0.12959012), np.float32(0.08989028), np.float32(-0.041717473), np.float32(-0.11360416), np.float32(0.017734883), np.float32(-0.004643932), np.float32(0.012751102)]","[np.float32(1.1145809), np.float32(1.3420213), np.float32(1.1322867), np.float32(1.4201941), np.float32(1.1031698), np.float32(1.1869833), np.float32(1.2608482), np.float32(1.0992551), np.float32(2.5211713), np.float32(2.0202267)]"
88,"[np.float32(0.83545554), np.float32(-6.4026575), np.float32(-1.6861525), np.float32(0.39006925), np.float32(-0.011904597), np.float32(-0.02455759), np.float32(0.7842176), np.float32(0.78006166), np.float32(-0.1927925), np.float32(-0.3348791), np.float32(0.2167623), np.float32(-0.27589563), np.float32(0.03021127), np.float32(-0.09585503), np.float32(-0.14317417), np.float32(0.016687095), np.float32(0.03959857), np.float32(-0.15026444), np.float32(0.106583014), np.float32(0.09917186), np.float32(-0.07351731)]","[np.float32(1.2253019), np.float32(1.2894152), np.float32(1.687187), np.float32(0.7640458), np.float32(1.2437594), np.float32(1.1683276), np.float32(1.3005927), np.float32(1.0923779), np.float32(0.83792055), np.float32(0.9351611)]"
89,"[np.float32(0.33066526), np.float32(-3.1772563), np.float32(2.8280745), np.float32(-1.0163984), np.float32(-0.008359298), np.float32(-0.6987059), np.float32(0.70593977), np.float32(0.094285816), np.float32(-0.014670789), np.float32(-0.11927747), np.float32(0.18950847), np.float32(-0.35888436), np.float32(0.038570397), np.float32(-0.06518398), np.float32(-0.11936496), np.float32(0.08065785), np.float32(-0.03641568), np.float32(-0.0857884), np.float32(0.018079767), np.float32(0.004294485), np.float32(0.020273373)]","[np.float32(1.1169168), np.float32(1.3265629), np.float32(1.068661), np.float32(1.2197145), np.float32(1.1369802), np.float32(1.3790767), np.float32(1.2338694), np.float32(1.125855), np.float32(2.249986), np.float32(2.17449)]"
90,"[np.float32(0.37846226), np.float32(-3.4119372), np.float32(2.6649303), np.float32(-0.8383544), np.float32(-0.27154204), np.float32(-0.59531045), np.float32(0.6973619), np.float32(0.08147645), np.float32(-0.00957644), np.float32(-0.21840586), np.float32(0.19792274), np.float32(-0.35880068), np.float32(0.061771225), np.float32(-0.068916306), np.float32(-0.12911111), np.float32(0.06907244), np.float32(-0.009892305), np.float32(-0.096089214), np.float32(0.032672048), np.float32(0.019280449), np.float32(-0.003245294)]","[np.float32(1.0555621), np.float32(1.2865356), np.float32(1.099958), np.float32(1.3069551), np.float32(1.0894277), np.float32(1.3603002), np.float32(1.2645121), np.float32(1.1033089), np.float32(2.4380665), np.float32(1.6245054)]"
91,"[np.float32(0.4239031), np.float32(-3.7431653), np.float32(2.881743), np.float32(-0.65677184), np.float32(-0.20012529), np.float32(-0.48606077), np.float32(0.7493913), np.float32(0.17365491), np.float32(-0.0053806454), np.float32(-0.09317045), np.float32(0.21925879), np.float32(-0.37857464), np.float32(0.0031861514), np.float32(-0.0744741), np.float32(-0.12917724), np.float32(0.048272602), np.float32(-0.027571063), np.float32(-0.07007677), np.float32(0.018710725), np.float32(-0.016382664), np.float32(0.020526126)]","[np.float32(0.999318), np.float32(1.3801862), np.float32(1.0844238), np.float32(1.2844926), np.float32(1.0557996), np.float32(1.210509), np.float32(1.2386537), np.float32(1.1218604), np.float32(1.9387037), np.float32(2.2988155)]"
92,"[np.float32(0.6634074), np.float32(-5.245075), np.float32(-0.014858335), np.float32(0.01383388), np.float32(-0.15767787), np.float32(-0.5658603), np.float32(0.67963046), np.float32(0.30919817), np.float32(-0.10827871), np.float32(-0.5119366), np.float32(0.22909051), np.float32(-0.2863796), np.float32(0.10695626), np.float32(-0.067121744), np.float32(-0.1756682), np.float32(0.051257074), np.float32(0.0538752), np.float32(-0.13192189), np.float32(0.11494792), np.float32(0.04466039), np.float32(-0.07121855)]","[np.float32(1.1909028), np.float32(1.1136588), np.float32(1.7181597), np.float32(0.6005591), np.float32(1.0465515), np.float32(1.4384469), np.float32(1.2582434), np.float32(1.1981008), np.float32(1.5956349), np.float32(0.7460172)]"
93,"[np.float32(0.3703737), np.float32(-3.4691603), np.float32(2.7712007), np.float32(-1.0171084), np.float32(-0.31018972), np.float32(-0.661761), np.float32(0.76179385), np.float32(0.11666027), np.float32(-0.040325448), np.float32(-0.14835015), np.float32(0.24526748), np.float32(-0.35911646), np.float32(0.010130864), np.float32(-0.05273579), np.float32(-0.12516978), np.float32(0.09465365), np.float32(-0.012029), np.float32(-0.0893917), np.float32(0.033919506), np.float32(-0.0057817996), np.float32(0.009692013)]","[np.float32(0.9037253), np.float32(1.4031448), np.float32(1.0278032), np.float32(1.3485024), np.float32(1.2284147), np.float32(1.2240089), np.float32(1.3675435), np.float32(0.9214164), np.float32(2.340502), np.float32(1.8440112)]"
94,"[np.float32(0.73928595), np.float32(-5.747239), np.float32(-1.167691), np.float32(0.24878639), np.float32(0.033195883), np.float32(-0.47420084), np.float32(0.722969), np.float32(0.59882057), np.float32(-0.16562149), np.float32(-0.36961257), np.float32(0.23072827), np.float32(-0.26711375), np.float32(0.07360689), np.float32(-0.09403199), np.float32(-0.15376168), np.float32(0.031510964), np.float32(0.03419838), np.float32(-0.13438156), np.float32(0.109280206), np.float32(0.079269886), np.float32(-0.077806585)]","[np.float32(1.29437), np.float32(1.122069), np.float32(1.673296), np.float32(0.6311292), np.float32(1.1295028), np.float32(1.4379869), np.float32(1.3287594), np.float32(1.1802977), np.float32(1.0717359), np.float32(0.8785167)]"
